year,rndt,tas
1850,0.3608827036808151,-0.0901586426739982
1851,0.3089797262010592,0.0009144595596808358
1852,0.037132946982481485,-0.03228761443784833
1853,0.8355608858913257,-0.19178731575448182
1854,0.004246441112030652,0.06770503045157739
1855,-0.30320716209909904,0.2049503543411788
1856,-0.8331498222647014,0.04021877215325276
1857,0.04154197220195499,-0.1839403920419045
1858,-0.05252093370150135,-0.06697759683891036
1859,0.3383889948465679,-0.04183064271018111
1860,0.6349302768899463,-0.03718708349771305
1861,0.502975463215833,0.05705479363041377
1862,-0.502520512755197,0.07899024891599993
1863,0.6909748200131531,-0.026230897926211583
1864,0.2441316444230779,0.022845324298771175
1865,-0.15978742694468906,0.21699968774277067
1866,1.0730207941895742,-0.04066005887813162
1867,0.10023079129311441,0.021151013683834208
1868,0.055125342570946145,0.14767487214936637
1869,0.6918929744073523,-0.15865945727335884
1870,0.6479211935615439,0.006452468146562751
1871,0.10437797630011403,0.11646979065432106
1872,-0.3992314361831433,0.2923753724523408
1873,0.290017543997962,0.11053119928311617
1874,0.06199053874014737,0.12047968676142773
1875,0.2039373818652308,0.19403474577569568
1876,-0.3806771017276702,0.30340111072365517
1877,0.03035446033247524,0.03056387754924117
1878,0.37741337394987795,0.11889137145550421
1879,0.15437901077913807,0.1498003538461603
1880,0.6246492870119198,0.1389786622227689
1881,0.5298969366989468,0.2212673597335879
1882,0.22069489734761305,0.3645208791888308
1883,-0.6796046796566628,0.1326706353459599
1884,-2.4028059947122955,-0.1746574956826521
1885,-0.35719512432602585,-0.2167175831313557
1886,-0.06805494222915343,-0.08291113380283832
1887,-0.0486479240702522,-0.07727335732226948
1888,0.5133470316156519,-0.10565515424008254
1889,0.14167973224111563,-0.024088645182985147
1890,-0.7020246314039866,-0.011925847959389557
1891,0.22800956115894166,-0.11045175811187846
1892,0.5119583088827397,-0.14252228130777667
1893,1.1057021681753412,-0.01933224360419672
1894,-0.3524914028921273,0.15945495938672138
1895,0.7437692032748657,0.10134358796045717
1896,0.2820928139747565,0.05720812761359184
1897,-0.704500602801275,0.21405077086404845
1898,0.5291281236141714,0.028218057302467514
1899,0.6835151625575264,0.013823186973809243
1900,0.3919419749477271,0.04183605874465002
1901,0.40763554609574726,0.053134625221787246
1902,-0.12676376385078925,0.23944247236391902
1903,-1.02482779668388,0.030541827527883925
1904,0.6104331455133689,-0.2671195898591918
1905,1.1164155875259212,-0.016439031561958473
1906,0.1505718277892214,0.13805883519017925
1907,-0.07827636885959066,0.1561341988497702
1908,0.8474957412734483,0.060961671273219054
1909,0.6071017112602988,0.14888124923311352
1910,0.2665728175890365,0.24732575023000436
1911,0.49528947478866314,0.10743997387999116
1912,0.09315388876932218,0.03086499122417763
1913,-0.5637887315175618,0.17611296436365365
1914,0.6101907724859217,-0.011056867832905937
1915,1.2343632540981986,0.11400290664465729
1916,0.07737991988106785,0.2850823193439851
1917,0.5243698434647825,0.12051141146997679
1918,0.7030176177552221,0.34833892767079533
1919,-0.2789821389153957,0.4083519164768745
1920,0.6995421801924664,0.2297355787487163
1921,0.167037352330496,0.10445983011067028
1922,0.42605179494999845,0.2369029639734208
1923,-0.161121961992734,0.3650576586429679
1924,-0.11461924434284754,0.23532486831311417
1925,0.7330314413638206,0.262057905694121
1926,-0.0635755049002853,0.277053319245681
1927,0.32891110950616564,0.28055072853231877
1928,0.5769650433186513,0.19371234377109658
1929,0.15147009628111618,0.29644286711055656
1930,0.9210286928728095,0.18474363474331312
1931,0.876167973511528,0.333099786340199
1932,-0.22211422694178395,0.5510235307017979
1933,0.1695659790709243,0.20127307401315875
1934,0.38263751547255254,0.31253759899203715
1935,-0.43330515447476614,0.41568643655290316
1936,1.0486850055046517,0.17118129812382676
1937,0.7084709256289159,0.17354744507264286
1938,0.07719647587647671,0.41033027224744956
1939,0.3853235003418405,0.3601285001709016
1940,0.7420187459890286,0.23719296933711576
1941,0.8290309658744235,0.2722490201958294
1942,0.3041786505594217,0.32273293339949305
1943,0.1620000635246157,0.4100259001006066
1944,0.5833160266007695,0.3329204111808508
1945,0.5203355345751532,0.425721543833788
1946,0.24237584911209353,0.466014142760514
1947,0.701929379906943,0.3634820460326864
1948,0.3562026360443724,0.5734923913537955
1949,0.39550192093709313,0.4935297804726133
1950,0.20917180934775104,0.2993538341506792
1951,-0.17158383503870311,0.33316183057314674
1952,0.7438912239010023,0.29251713724886486
1953,-0.07393624623041717,0.3911794257745669
1954,0.34662058789508876,0.35228269475493335
1955,0.7438115916863524,0.4122857608840036
1956,0.8864410551469462,0.3668514521214661
1957,0.4805809652620354,0.3650280355379891
1958,0.07563442564917011,0.5091536193162938
1959,0.5292948094729297,0.38387729217720334
1960,0.7053782594738891,0.4492531746730606
1961,0.2388430872325813,0.41193165839882795
1962,0.08921007101504586,0.3969822146926276
1963,-0.7816797812188554,0.2928514127752351
1964,-1.3477378245960665,0.4112949451243253
1965,-0.2548795011849876,0.2718722282839394
1966,0.5629343265492537,0.24017073269754974
1967,0.35005194687123264,0.42724191493397257
1968,0.26239111173211427,0.3469801487682389
1969,0.46112178214551136,0.26194471631646365
1970,1.0651435334833081,0.40857444081683525
1971,0.34960956750816763,0.4523918518240748
1972,0.5973336380611585,0.7225548470102581
1973,0.17860119318864065,0.5267777862086973
1974,0.6486769038107099,0.45960761505949677
1975,0.2689340486651446,0.6208727195566439
1976,0.8492225251502674,0.5041307303845883
1977,1.179281602932278,0.5300504197833789
1978,0.2616135725265991,0.807677673507726
1979,0.38793299123888403,0.7362955852325967
1980,0.6628396803310608,0.5825899723069483
