year,rndt,tas
1850,0.20119257544689617,0.050949741228748735
1851,-0.15094962268427992,0.03255646991755157
1852,-0.3139703209617579,0.11141035193412563
1853,0.46196665532099246,0.09375902808505998
1854,-0.14701460635809838,0.1150853832635903
1855,0.02146783299174615,0.1777244952078263
1856,-1.0087716257733916,0.043386985318250026
1857,-0.4712939723644354,-0.28486361380868175
1858,-0.09064300993163954,-0.15911790498677192
1859,0.8052602061268743,-0.14403201486874195
1860,0.24159126146467713,0.012178526965215042
1861,0.4194099407953331,0.030633671754856096
1862,0.47752767946731467,-0.14824496266203369
1863,0.3612666293859519,0.011767216756140897
1864,0.11471099972015963,0.06607462835791011
1865,0.40312709453662876,0.07134757405020764
1866,0.13133478054224668,0.0916335297026194
1867,0.12309661123612159,0.12349773993577173
1868,0.41037171720384436,0.05106716843039294
1869,0.010160373128812239,0.25809010072811134
1870,0.3979683070129312,0.18760942703215733
1871,-0.36605665499762097,0.2605410163338888
1872,-0.190577430131043,0.161527398145779
1873,0.06967620895309778,0.06871522407362818
1874,-0.08847540464446979,0.06775255649159817
1875,-0.4833673313356286,0.2231656837053606
1876,0.023457905638125,0.0074581714491728235
1877,0.24173176266593543,-0.10448377986841706
1878,-0.2404446901682178,-0.011652303708672207
1879,-0.42218944573532724,0.09251350965695337
1880,0.7349333771724815,0.02411483946474391
1881,-0.08174259826878938,0.03073698824857729
1882,0.16306877493258298,0.13401946287984856
1883,-1.0178319261841011,0.028302951010289235
1884,-2.015566837908679,-0.40736884756319114
1885,0.38308241008599,-0.40777069166972524
1886,0.08580125382782455,-0.2521045987274988
1887,0.16990148277871242,-0.19248514898134772
1888,0.17942295509199369,-0.013900919810964751
1889,-0.48779203375993063,0.004031882971446521
1890,-0.25404267792298185,-0.21261084984462286
1891,-0.180586715197947,-0.019062128175448834
1892,-0.20243487879702116,0.02709356410827013
1893,0.16980913256215047,-0.06927789961429198
1894,0.32090656271229534,0.06465849901849197
1895,0.38138072271797796,0.07654569973124126
1896,-0.27562559884584914,0.12857632279951758
1897,-0.3781567772634844,0.03236477187959963
1898,-0.17526467909443966,0.07932417294131255
1899,0.16168760288778117,-0.041500973187510226
1900,-0.19539299594933368,0.09266849859403692
1901,-0.03525048396919317,0.1606279547579561
1902,-0.202816330119731,0.14459681819403158
1903,-0.9423341118201591,-0.10195222933788273
1904,-0.4772469983045795,-0.14727258414978905
1905,-0.09547642120067223,-0.017607288076931127
1906,0.18702894856107832,-0.26229251081559823
1907,0.30403362495935937,-0.2067513427728045
1908,-0.05933828923838291,-0.18958275145104153
1909,0.2685135842544213,-0.04579651956265707
1910,-0.38422719598949584,-0.021577271593343994
1911,-0.12879948115251239,-0.06459766115017374
1912,0.0006360596500059046,-0.0525729758761031
1913,-0.3085466529727512,0.03836792420287338
1914,0.35721170968975,-0.15990444980201346
1915,0.16096043971683116,0.08149406866664322
1916,0.3711880707675306,0.08379876747636672
1917,-0.20747671103382004,0.03500569485396454
1918,0.008791157291582863,0.12335042897035464
1919,-0.06971040158251185,0.04974383060095988
1920,0.4104017757104401,-0.11828331900653666
1921,-0.03063603448224228,-0.05540014450019726
1922,0.21062986479337553,-0.1329218351239092
1923,0.7547044445851014,-0.10605926468196003
1924,0.1773973612120443,-0.001959697125528237
1925,-0.4466703713296596,0.07293837578691864
1926,0.4444680580169518,-0.02284327587540247
1927,0.35186923093750977,0.017028940588318164
1928,-0.10007293360892788,-0.06486468548888524
1929,0.135535075580691,-0.06434601812560459
1930,0.04471165219219131,-0.024876750621046995
1931,0.41355164718486037,-0.08835471435628506
1932,0.3781345192851404,0.009475468422976974
1933,0.018193460937581563,0.08652098838791744
1934,-0.016562556182066146,0.15775867687108303
1935,-0.4695082602479914,0.13091356856170933
1936,-0.006941823369160716,0.10569978320853579
1937,0.4233982360795494,-0.007985471846950531
1938,0.22444035123348272,0.09080405774062683
1939,0.23526850962346657,0.023266524597886473
1940,0.14078065043075583,0.04634900104775852
1941,0.4921622714773406,-0.021591521378184098
1942,0.4992675667185864,0.02989256173185595
1943,-0.24270201890917065,0.051385304657969755
1944,0.05746210271782104,0.12481350389316503
1945,-0.4499202858466873,0.06499759145350481
1946,0.019302345002373045,-0.0674874170715043
1947,0.22590476464016263,-0.025520871884737062
1948,0.2212538164459943,0.10015334674079668
1949,0.3807202769664144,0.23368032544198059
1950,-0.4549628491222677,0.1979954156025201
1951,0.45229327755512827,-0.015470656353102186
1952,0.275919535725194,-0.181795027627345
1953,0.2582026094318195,-0.02373379650686047
1954,0.22562514925856192,-0.000572881971663719
1955,0.2976494357426134,-0.03705565154865553
1956,0.2250826715372085,0.05455735375198856
1957,0.19010197837543785,0.02042532541958053
1958,0.3250640289365805,-0.056789761825484675
1959,0.7632289737420876,-0.11332261875440963
1960,0.07916467608808375,0.14128668755245144
1961,-0.1554793677488817,-0.03664641725083584
1962,0.3887694283562979,-0.09192999899920551
1963,-1.0213584869694472,0.018775794172881888
1964,-1.3172584841174881,-0.20988517510886595
1965,-0.4481574206634349,-0.20213937894550327
1966,0.680301403844723,-0.23529412941900318
1967,0.8764034256849271,-0.15753885318076755
1968,-0.0072889511891105485,-0.14352207843847964
1969,-0.9898572442362337,0.04178077714249184
1970,0.21773899275284236,0.0893282737972072
1971,0.22412970892064266,-0.09936325187095463
1972,0.1829357407327592,0.02988358843634842
1973,0.25966447087022004,0.04369561477591333
1974,-0.5070308979386908,0.019860033162160562
1975,-0.34169615704426803,0.12959169594802233
1976,-0.3314339637451411,0.11806042638812642
1977,0.051676212925841014,0.06736403041412586
