year,rndt,tas
1850,0.3370577913291271,-0.004005916842754686
1851,0.08557054723330566,0.019674352233073476
1852,0.01736699609266168,0.06393758062915822
1853,0.32409272771133146,0.048650329473935015
1854,0.037481651480317166,0.0566855508603453
1855,0.024352452994605756,0.10094185919244865
1856,-0.6873852291775421,0.0308483093972427
1857,-0.8859645196766621,-0.1961027891456638
1858,-0.10980231666145812,-0.15110205011682182
1859,0.3946495372017722,-0.11272523174997104
1860,0.26323949652512796,0.003532383124218086
1861,0.25970689508328915,-0.012466400031644297
1862,-0.012783639887950926,-0.02303096319157021
1863,0.05236426227969275,0.03875329583926259
1864,0.21598423880323026,-0.050926944620061934
1865,0.46673033244628925,-0.024950223726204968
1866,0.2916110419450263,0.005564513932165482
1867,0.25655595483248705,0.018493731665842006
1868,0.044359060223476375,0.07954684739961522
1869,-0.03884642793347837,0.08874333159000117
1870,0.2907852290995379,0.04765575040289605
1871,0.03146193537319277,0.059776215698911984
1872,0.07240036357625286,0.07911423766433927
1873,0.1983418053038264,0.06748149687161913
1874,0.029418360760072915,0.106334502647735
1875,-0.003946242459926452,0.10195997952906737
1876,-0.02544949268361165,0.011845849378005369
1877,-0.07824512465573719,-0.009721682204883564
1878,-0.10696478502221965,0.004779741138179361
1879,0.11126868575952642,0.05608864235296096
1880,0.21539751315781927,0.033386534702140126
1881,0.07879789104833038,0.06724598014708363
1882,0.15767889193108148,0.047470067610299795
1883,-0.7370332768051071,-0.032443152624648516
1884,-2.1816645626080855,-0.38128130038445535
1885,-0.29199728333946096,-0.31883719123259197
1886,-0.09497797724087889,-0.24699635132676576
1887,-0.06615950335107072,-0.22889231796787043
1888,0.24377905315185727,-0.17482794539293992
1889,-0.08095311248739563,-0.15631967509704053
1890,-0.2751093262505293,-0.19100909974399655
1891,-0.07456798226403123,-0.16183076676734345
1892,-0.08477998343312265,-0.12650020154361527
1893,0.26233603293287044,-0.1171190309573376
1894,0.29241834123879473,-0.069673763315825
1895,0.0041645250068683025,-0.00570805463794386
1896,-0.10061241802748669,-0.03252092559025641
1897,-0.04761761005903224,-0.07418339772684704
1898,-0.19529189874322128,-0.04569756762113002
1899,0.2882394417249941,-0.06047765471821549
1900,0.22331553593377293,-0.031532723008831455
1901,0.17047813327064604,-0.006759108270273373
1902,-0.11157014069704303,0.006994287910208641
1903,-0.8356914693423818,-0.16129338205346358
1904,-0.024177849317334223,-0.13066823408311165
1905,0.052779901264744924,-0.050903213863080055
1906,0.31448673539321986,-0.12393843463560188
1907,0.035705771816623155,-0.04668988662295988
1908,0.1907614131398418,-0.01690701362844038
1909,0.3232728531833004,0.021071163275030357
1910,-0.004668047883112081,0.045046763646382715
1911,-0.048284331415368344,0.1011590228222758
1912,-0.20588282264260727,-0.0383639337059094
1913,-0.047847318237151625,-0.0775133478288467
1914,0.03356006189337677,-0.019929439800375804
1915,-0.0035996427242082516,0.09451828905763478
1916,0.2695318545205708,0.0600146617683663
1917,0.25669374561628616,0.04785461472818042
1918,-0.049325478762546025,0.06396483835487743
1919,0.143097660580068,0.03914566981715097
1920,-0.001029217176701991,0.007124602467990826
1921,0.04555764460867806,-0.01530789950891176
1922,0.21050517441278488,-0.019456342404100723
1923,0.1861141958631009,0.06582854827363463
1924,0.04500228955966747,0.02479654350478313
1925,-0.07377735577917406,0.09295286233465276
1926,0.16112698388184016,-0.001677482084926396
1927,0.30751276458919674,-0.016892566574392733
1928,0.08096432584796957,0.0004556545759101027
1929,-0.014485492067052519,0.04505173019853146
1930,-0.06499064413356734,0.06389761307751769
1931,0.06940504097765939,-0.02769438941244289
1932,0.2517086054754657,-0.047944648772795515
1933,0.06492145231033533,0.06734234945223534
1934,0.22879488608609505,0.037942006705611674
1935,-0.04416646987765489,0.09006130400616712
1936,0.21008149578063637,0.029657085412407014
1937,0.3427945741448298,0.052255915065939004
1938,-0.10708865594480414,0.13625795305902103
1939,0.15147015462484603,0.09080434560301001
1940,0.12324125462859285,0.05985375216986313
1941,0.19550190257424163,0.06489477533244781
1942,0.22797199723115966,0.0038250765811312704
1943,0.07047967825627666,0.061728934835389285
1944,-0.09986412325856975,0.09812089574328411
1945,0.10475582029523878,0.07404063709877846
1946,0.183547862548383,0.049523731220324406
1947,0.14605446783870094,0.09089893673193501
1948,-0.019860931994659835,0.06801115866787769
1949,0.37607816989348636,0.12201748989781436
1950,0.01946335802301178,0.14244262983497719
1951,0.20868154246104212,0.06411926008560158
1952,0.13825893813884987,0.019167969903548965
1953,-0.14988246269322758,0.07338889664139288
1954,0.1072757125108609,0.04271283601684672
1955,0.1111739637967986,0.030114128701382015
1956,0.1393814779076507,0.10387212724878055
1957,0.2471471351493733,0.08467574152214183
1958,0.06187164899592403,0.12939367179689043
1959,0.3303496815851673,0.07730214129477417
1960,-0.00637232550359954,0.13075518109094447
1961,-0.041822626382943894,0.08673536578000948
1962,-0.16690047494193153,0.06108138197100743
1963,-0.9478940975810588,0.04509974161177297
1964,-1.1975869836991422,-0.1633757675610127
1965,-0.13196140447172694,-0.15852830483137267
1966,0.22850177913511233,-0.07982962976968792
1967,0.22373730175528408,-0.030455032511565606
1968,-0.2167317954952864,-0.05723062527033562
1969,-0.34160544105555746,-0.016696558700425614
1970,-0.023830129831739554,0.004117517135205162
1971,0.22132464682120484,-0.011501132631599376
1972,0.21507137598781015,0.02992862694258065
1973,-0.05154470761969776,0.060201406472640426
1974,-0.208391539167269,0.05001445290644142
1975,-0.4636013697799456,-0.004953717116711687
1976,-0.11188617012933832,-0.01449784912163068
