year,rndt,tas
1850,,
1851,,
1852,,
1853,,
1854,,
1855,,
1856,,
1857,,
1858,,
1859,,
1860,0.04137545087992578,-0.023587275243642125
1861,-0.1583458767194088,-0.07123877292059433
1862,-0.4099041866241606,-0.008266279257270526
1863,-0.19618945664545606,-0.09079408169458247
1864,-0.2658406749644371,-0.3231950833580868
1865,0.5592494009981408,0.14289530323236477
1866,-0.7363167023673753,0.015024964007693598
1867,0.2383700775647668,-0.0016079416913044042
1868,-0.4923624074510258,-0.14887543280678983
1869,0.3898655284707644,0.04157566129526913
1870,-0.2779257152183021,0.07827015774768142
1871,-0.40428640517895076,0.05148773213534241
1872,-0.8256274406996482,-0.5648581847896139
1873,1.0702154910205337,-0.3353923077877994
1874,-0.07480176546251016,0.09648942137920358
1875,-0.3133326088660482,-0.03739040641568181
1876,-0.12892435146493142,-0.1976520158530093
1877,-0.7754492060234526,-0.09616388039893309
1878,-0.2689161998348766,-0.16900911704112787
1879,0.3644687851861619,-0.13941738887700694
1880,-1.0900910950605436,-0.18051335652012312
1881,0.56672860227971,-0.22310875860517854
1882,-0.1595333612849288,-0.1527168880303975
1883,-0.8647365016374948,-0.17838020748894223
1884,-2.8083263879441773,-0.42255995338769026
1885,-0.7204911407515624,-0.46414988824102466
1886,-0.20303318969187956,-0.4030459612752679
1887,-0.2467514675105491,-0.43160258420817854
1888,-0.4499066767292845,-0.2576446517267641
1889,0.057159057762973475,-0.5279421144036291
1890,-0.49137218089889245,-0.3914463576900289
1891,-0.590504876514629,-0.4170389946268074
1892,-0.22492277427566876,-0.4019377266682227
1893,-0.11949140022450422,-0.274078461416309
1894,0.4981172281232915,-0.03165156003910852
1895,-0.1397701622633889,-0.1520414646403765
1896,0.07292772104331391,-0.3885884635859611
1897,-0.09072907872248948,-0.22284564904032322
1898,-0.3222900915262983,-0.1500945958466673
1899,-0.14362550240973349,-0.3180603855209938
1900,0.47510807166699465,-0.3000066606418841
1901,0.37054933567183923,-0.2523396158700848
1902,0.6402263360523222,-0.15626058112434293
1903,-1.088885771403767,-0.12266317401258675
