year,rndt,tas
1850,-0.28815086961577424,0.13426194180141238
1851,0.16907026731829689,-0.17368282021405435
1852,1.1620086092423327,0.01615790210142147
1853,-0.06911196269887418,0.24281401952503262
1854,-1.2567830774173174,0.22944356496914983
1855,-0.06966025393253736,-0.23665727642908033
1856,1.0026958568018167,0.06715615722094034
1857,-0.8564640222110309,0.01640803853751057
1858,0.7266042829471123,-0.025218970417114406
1859,-0.6495955041575787,0.17839032188515108
1860,-0.0665350090964007,-0.05424597277599711
1861,0.894418024428165,0.005541461925076874
1862,0.13589034100667402,0.11884818921937305
1863,0.1821135049448183,0.3066786056080275
1864,-0.03701224964932709,0.4153649120269544
1865,-0.4116406415595293,0.2925717512251538
1866,0.42094075271176007,0.3899249138049944
1867,-0.7985984583380745,0.4657518575357642
1868,0.11193941869214069,0.3933011531818238
1869,-0.2305686546355285,0.21249611663120996
1870,0.008466904851225365,0.1289414062669607
1871,-0.6283595522478649,0.2526998198961697
1872,-1.1172677462815344,0.21566846009777882
1873,-0.4210939683074386,-0.028614988297306354
1874,1.1095138645570017,-0.06610247963022667
1875,0.2992048083636784,-0.09910577655908052
1876,0.8236441710903932,0.23458283946125863
1877,-0.712805406716555,0.36091662495126303
1878,-0.6073399762755567,0.017894483660323125
1879,0.3373721882924509,0.10365437421186623
1880,0.4037452474289888,-0.01668326618774548
1881,-0.02788581910162452,0.16234280420851138
1882,-1.219976222742794,0.30832133398053924
1883,-0.35737012643894417,-0.004730588298173188
1884,-0.1243592345470077,-0.009465217211783283
1885,0.22132009500450542,-0.11524299747068767
1886,0.026559643570242486,-0.03626261312547285
1887,-0.024369419270698245,-0.2822591120814953
1888,0.45358842285323436,-0.29330657910123625
1889,0.6118004473606126,0.18308418783709612
1890,-1.0014951059254407,0.14275939541536786
1891,0.14415699989994124,-0.01572014867892335
1892,-0.05007035734720233,0.14174270227663516
1893,-1.3476805725477257,-0.07924258363775986
1894,-0.5266580079995435,-0.24133937051823295
1895,0.3437013924680059,-0.2676876135692131
1896,-0.6456948759603142,-0.14575143253431597
1897,0.9283698837057107,-0.39590243154779614
1898,0.5422683389557836,-0.31789152076736593
1899,0.7301275627298434,0.030054216703793678
1900,-1.523052225593093,0.26171013725987297
1901,-0.7924191774888765,0.11498515879315127
1902,0.04912143880173642,-0.11327005573620379
1903,0.3299146527510336,-0.03648241207199021
1904,-0.48289004835827376,-0.07397056470970637
1905,-0.37600569779247667,-0.23943744293560104
1906,0.34499662493044997,-0.0959469350368541
1907,-1.0656524271108196,-0.014224370903368339
1908,0.45832586620701693,-0.2943679694966098
1909,0.21038792126869765,-0.06295415562768387
1910,-0.11743947241077513,0.13491539112652617
1911,-0.3555414763412065,-0.14497150437456222
1912,0.2902367292914695,-0.18555197275926122
1913,-0.23160815493367673,0.2862811217970981
1914,-0.6159601667564184,0.06549524659858245
1915,0.26486024378229917,-0.05563410731020705
1916,-0.3927214837825256,0.05263269281536509
1917,-0.31181277402927543,-0.04117986489142329
1918,0.3299029168524612,-0.27726367042818845
1919,0.2406392345890609,-0.28164782553056966
1920,0.5989983055145724,-0.22301995230460153
1921,-0.3342810233274539,-0.19999275348439483
1922,-0.32272598701850325,-0.03930760639554857
1923,0.24532037771196258,-0.1395106932689032
1924,0.33925292664125567,0.12884641515311537
1925,-1.4110555214285987,-0.0008561902608240288
1926,-0.2109890004758507,-0.03791323143430721
1927,-0.9413627694231319,-0.2759133700737569
1928,0.27597341458459823,-0.23880177483959147
1929,0.3322435992884323,-0.4213144926277531
1930,0.4479495259246562,-0.025374645105841864
1931,-0.48278760913208174,0.07517531722393755
1932,-0.7875322630739371,-0.04746418230138261
1933,0.21951566048489943,-0.3102587458095343
1934,0.22368106772399915,0.10033101860257905
1935,-0.3795838076285136,0.10090404764828993
1936,0.6723056895577837,0.09138953367973575
1937,-0.7882998879285072,0.0072869066742100586
1938,-0.7489389878613224,-0.27814273496212155
1939,0.46750121888177176,-0.253069150245409
1940,-0.565752906543717,-0.1298318920518871
1941,-0.03336153175779325,-0.20520398335185064
1942,0.786607116526857,-0.32792126361941126
1943,0.32253627231989884,-0.30544991923385584
1944,-0.9043750164289625,-0.04691996262518691
1945,-1.0306198361666952,-0.5230173926689663
1946,0.654637402277847,-0.16401356668352682
1947,-0.12251918086047672,-0.12780239630977047
1948,-0.81253596471772,-0.07160133291265917
1949,0.12599576187707365,-0.2996919814323462
1950,-0.16535438153972612,-0.12633952972404927
1951,0.5155743599072504,0.1393032508345963
1952,-1.223928399754172,0.22944595972927573
1953,0.6363214454745337,-0.4499881971339145
1954,1.0025013926701214,-0.21907281032547604
1955,-1.0384546545388058,-0.16070514665040037
1956,0.9410420301554154,-0.15481856096047864
1957,0.7135341288908019,-0.016348341036016706
1958,-0.8504287324750237,-0.06296324233026478
1959,-0.792593873365244,-0.09323132407735102
1960,0.2905840672745702,-0.22202304841496812
1961,-0.9221159927193412,-0.4117619776544264
1962,1.313786397120784,-0.2840354756652914
1963,-1.0854501737197473,0.02498869023670143
1964,-0.10340103813427015,-0.028703973469437954
1965,-0.2144097306685685,0.04726440806348364
1966,-0.9511197119218433,-0.048798844189434476
1967,-0.34778141666879725,-0.05231409695098441
1968,-1.7844305751405922,-0.22342378061549084
1969,-0.9878269438097955,-0.7734414114399517
1970,1.1332083701528148,-0.49323746191713747
1971,0.04542861334277859,-0.38741110797559486
1972,-1.463806846729701,-0.37006979751076113
1973,-1.0709586623094012,-0.5385836811175484
1974,0.5140609926884256,-0.6772919762984959
1975,-1.3183944607621476,-0.4772841717108349
