year,rndt,tas
1850,-0.20053920437662498,0.10809824194825524
1851,0.05227626237312677,0.12763089082960732
1852,-0.9054900537642965,-0.04725681890698752
1853,1.2336740482754323,-0.30213912168323986
1854,0.2366928728313269,0.1918082988974561
1855,-0.2659464883599725,0.15775460060444857
1856,0.5852053507564534,0.3165387377638922
1857,-1.180996648383612,0.35339788432571595
1858,-0.20366323404660136,0.024439021927662452
1859,0.0026867213145180813,0.06474900993674737
1860,-0.9199961177247786,-0.2893359300542784
1861,2.003958260801241,-0.22588292681825806
1862,-0.22013974702153405,0.2835301807519386
1863,-0.7001335434814848,0.15716267272648565
1864,-0.10002297290351692,-0.06631048802501027
1865,0.2024231437349755,0.021363520961983795
1866,-0.0461017066839986,0.04409444944366214
1867,-0.48466186274102085,-0.19963251393716064
1868,1.9786174276891728,-0.46221283435914984
1869,-0.4066040243788933,0.5088047840002901
1870,-0.5321775278367085,-0.04350213005744763
1871,0.6677403537517392,-0.12245554542056425
1872,-0.6848686973290796,-0.053737391363938514
1873,0.7927922901938445,-0.1888310364807353
1874,0.7295603795478627,-0.14714372199927084
1875,-1.317283837817257,0.04119831917086003
1876,0.5072097905527215,-0.11550583854199203
1877,1.178054089149441,0.1644309171828695
1878,-0.24277167851921888,0.2965015427880644
1879,-0.11622292141727542,-0.020783111597040715
1880,0.078208042679492,0.3154177808373788
1881,0.26318226204062967,0.40127910458659244
1882,-0.3819897619427479,0.16590588985440036
1883,0.0155921178244256,0.09952269756996657
1884,0.22611947686746703,0.3574301605193
1885,-0.49485369994418704,0.2044218546918728
1886,-0.4479263819303725,-0.1755731934194955
1887,0.16385421060610383,0.06676338444424346
1888,0.2330201480539955,0.2871014080695886
1889,-1.1653010870680731,0.41783553134587237
1890,0.5368951356115588,-0.07784447731700084
1891,0.12219586743195521,0.17052510309116542
1892,-0.7996583426862429,-0.056307022362773296
1893,-0.5859565443644215,-0.32518582887621506
1894,0.5743724419441492,-0.36478993553924965
1895,0.2430126576697802,-0.338439926242188
1896,0.6818232822340775,-0.15673921436297178
1897,-0.5406909590365245,0.01301177278691057
1898,-0.5388942587975976,0.005054448456803584
1899,0.5109992081998342,-0.1772565495439835
1900,-0.398146645708394,-0.21588116128845058
1901,0.38428210584000055,-0.19774076062225276
1902,-0.6920120950580753,-0.14153860501897952
1903,0.002663216495605525,-0.04912144141070485
1904,-1.1789422662063629,-0.20949405744107708
1905,0.9160197946408317,-0.6645489452453717
1906,0.5896623523142495,-0.3090135580417268
1907,0.3342444284897539,0.05936228392192788
1908,-0.45177752998787923,-0.2373738864297934
1909,0.9868005368187056,-0.11282217584260934
1910,0.10360134942604304,0.06625364754478369
1911,-0.056400045329155546,0.07349538698844071
1912,-0.6034743655151544,0.13818698442247523
1913,-0.3633023475554751,0.027110123313150325
1914,0.18149178738801197,-0.3662091828649068
1915,0.4448248207250032,-0.3036043233823307
1916,0.7519112830242278,-0.03420144249423629
1917,-0.0579478154218549,0.1794069372601257
1918,-0.21003858617791593,0.27787563877444654
1919,-0.6286546948811775,0.18468937146286635
1920,0.046658771125990484,0.1208362980127049
1921,-0.4766178491097861,0.07928393935293343
1922,-1.1116863098803407,-0.35018128179189034
1923,0.5711813916365571,-0.42048167207116194
1924,0.002203475295019075,0.12327361043355722
1925,-1.292865224746322,-0.5725891854110046
1926,0.5906577696859614,-0.6690596553040109
1927,1.1869871369784875,-0.45269304406446054
1928,-1.3609704178736024,-0.07706155991735386
1929,0.1655191655337518,-0.3239692685576756
1930,-0.6716877420531517,-0.2370873292350666
1931,0.8041917562520524,-0.5705348754563033
1932,1.1481266504871144,-0.4359370152845372
1933,0.059279929292259226,0.10367269792595835
1934,-1.94527386316976,0.043540466421234214
1935,0.6138411788054157,-0.41830223205460015
1936,-0.5573483503839327,-0.14649778439775218
1937,0.23007809161886428,-0.36531564729381216
1938,1.103621168972495,-0.027767630689709222
1939,-0.9886972055900145,0.07938492800366248
1940,0.36237297032307936,-0.48717607133420415
1941,-0.5852192694171805,-0.1556049794319847
1942,0.27400731411252366,-0.06337459299533066
1943,-1.323447158430838,-0.2344011200795535
1944,0.9452991762752703,-0.4686823299471712
1945,-0.6828662000009871,-0.0828493033035329
1946,0.11920875468676684,-0.1236928740125336
1947,-0.27081284303955044,-0.3819562227585038
1948,0.3154021900982116,-0.701067351339816
1949,1.067160831690245,-0.5290310249881145
1950,0.17646900034155522,-0.014538096014689472
1951,0.5928023924643497,0.030056104404707185
1952,-0.3447734533049811,-0.1314756370487089
1953,0.24235336304057853,0.12494040356409641
1954,-0.24197604259724415,0.09905846907525984
1955,-2.048076711765475,-0.11878788988707356
1956,0.42303037272064614,-0.5721823648513009
1957,-0.9896763714357206,-0.2704721396883656
1958,0.18148015484412383,-0.4755591785083766
1959,0.42653376942489274,-0.2353912261500568
1960,-0.6587339472762181,-0.2543393386904995
1961,0.04032831260282421,-0.34174552871968444
1962,0.44562956147782984,-0.2329960818480572
1963,0.007567877818900115,-0.004168875325206045
1964,-1.2325124424035465,-0.007918967864668502
1965,-0.31847021219313376,-0.014902841775608522
1966,-0.9389345662438444,-0.2669529433467801
1967,0.09586870250316792,-0.3409566109843922
1968,-0.535790101295305,-0.2875050484531698
1969,-0.905523185470031,-0.42045658658338425
1970,0.4132674707444295,-0.41811185503718207
1971,-1.028638614694657,-0.22590778434590675
1972,-0.6726333588714937,-0.4039631807730757
1973,0.8263695162436449,-0.35383472202244093
1974,-1.3446592314413266,-0.1755595729296715
1975,-1.4696601091203547,-0.6596618063805977
