time,rsdt,rsut,rlut,tas
2015-07-02 12:00:00,340.5337075030721,101.02218351850945,237.2409018980767,287.09751728914546
2016-07-02 00:00:00,340.46957723317774,101.1211655308863,237.41786894140418,287.0551122976313
2017-07-02 12:00:00,340.44187211549456,100.95282859945053,237.05079082482897,286.9791613389788
2018-07-02 12:00:00,340.4341595217587,100.87256408344324,237.3658388196649,287.18972757580997
2019-07-02 12:00:00,340.43300144804033,100.7512775635962,237.51130961796903,287.1673824096886
2020-07-02 00:00:00,340.4510369115156,100.36985562182974,237.51556558003253,287.3160327881271
2021-07-02 12:00:00,340.5139300248931,100.79079358432536,237.53915358934327,287.28609991629224
2022-07-02 12:00:00,340.5917862993698,100.83074325594816,237.2903523145161,287.1656104190982
2023-07-02 12:00:00,340.63646520412755,100.5801529237125,237.36786738196182,287.29727294981734
2024-07-02 00:00:00,340.66236188831584,100.54643484857526,237.8482569443438,287.51908556096106
2025-07-02 12:00:00,340.6108579428787,100.19995038279745,237.85912963925162,287.5444105054876
2026-07-02 12:00:00,340.56166202906826,100.47058908028971,237.3740319062256,287.34117826848313
2027-07-02 12:00:00,340.51249043832104,100.61269645671523,237.34796013565474,287.3509952768839
2028-07-02 00:00:00,340.5002526371157,100.5668832671128,237.32320923049406,287.43830667760244
2029-07-02 12:00:00,340.45888580492743,100.64703556753987,237.59262138002086,287.5122177955477
2030-07-02 12:00:00,340.44121517745094,100.43016565564203,237.0194024271461,287.354466997252
2031-07-02 12:00:00,340.4238941097055,100.38356944951524,237.80923085524933,287.6082043257407
2032-07-02 00:00:00,340.4356741811635,99.99743609266635,237.51578330468098,287.7019892596238
2033-07-02 12:00:00,340.469994745187,100.40211113441212,237.8372429535098,287.6595678563828
2034-07-02 12:00:00,340.544923577756,100.0715198174828,237.54085430120847,287.5172009331703
2035-07-02 12:00:00,340.55392376706845,100.16735456276643,237.41679852617344,287.5072238501144
2036-07-02 00:00:00,340.595981920675,100.35215145776885,237.56990448738813,287.65419527796627
2037-07-02 12:00:00,340.55253604826765,100.21834219623747,237.68954035887313,287.70775325361166
2038-07-02 12:00:00,340.5526798308804,100.34448157808133,237.53900545945694,287.6310340222364
2039-07-02 12:00:00,340.5050594286949,100.32639330443861,237.65155894551785,287.71618912909787
2040-07-02 00:00:00,340.46750053164334,100.14317953145991,237.64780940174637,287.7197428174929
2041-07-02 12:00:00,340.4195541784375,100.26739709667761,237.35101505780094,287.6243819652631
2042-07-02 12:00:00,340.4088141406955,100.40495406781724,237.7367462020858,287.8982196437937
2043-07-02 12:00:00,340.41428637319876,100.2698085315864,237.41817363830833,287.87412079898616
2044-07-02 00:00:00,340.44638306244593,99.97067797491555,238.00445909460123,288.06848520412274
2045-07-02 12:00:00,340.5086007273997,100.06022160453223,237.8023389990184,287.9787046140949
2046-07-02 12:00:00,340.55708339138624,99.79663684492427,237.6674104774022,287.95394176328705
2047-07-02 12:00:00,340.61081956859465,99.94780618923825,237.96872605625398,287.98017385531267
2048-07-02 00:00:00,340.6247307501532,99.76566050335974,237.70118280223755,287.9534487472379
2049-07-02 12:00:00,340.57185157540795,99.79427525804256,237.66211025588015,288.0812566603481
2050-07-02 12:00:00,340.5052166501765,99.91768452295786,238.23347124135958,288.2154648767475
2051-07-02 12:00:00,340.4720328700718,99.88837497790212,237.6340821765923,288.0022203559643
2052-07-02 00:00:00,340.44918537890493,99.62010031913347,237.79313033942483,288.1581777593494
2053-07-02 12:00:00,340.41875352910876,99.45945176162623,238.06189023362722,288.28558423918923
2054-07-02 12:00:00,340.42737907724967,99.49690456128674,238.0852762725883,288.21091570919947
2055-07-02 12:00:00,340.46830482937645,99.4822828797035,237.93026052653212,288.16539326358634
2056-07-02 00:00:00,340.526999803583,99.58673065410504,237.6880337946465,288.23736431395184
2057-07-02 12:00:00,340.5202601202249,99.43947876336979,238.43419058646887,288.3537920520265
2058-07-02 12:00:00,340.52928602352944,99.57249494294024,237.69185389374934,288.17309011387596
2059-07-02 12:00:00,340.5352337130898,99.54567882733892,237.9745075248275,288.3317009999367
2060-07-02 00:00:00,340.50147867043756,99.40908164743094,238.01588181465146,288.36394378215203
2061-07-02 12:00:00,340.45715942059866,99.5327988950052,237.9315142225798,288.3391461396203
2062-07-02 12:00:00,340.42780441029333,99.13035105290605,237.58489909800767,288.3355024184946
2063-07-02 12:00:00,340.41773915360665,99.33735399117764,238.24015096019482,288.5948060899305
2064-07-02 00:00:00,340.42183773984397,99.05347858369203,238.1075427641998,288.4630072634267
2065-07-02 12:00:00,340.42610946987253,98.92675599728587,238.4456571218194,288.73170654059174
2066-07-02 12:00:00,340.4819229223942,99.40432127389806,238.24067754873747,288.63462960331964
2067-07-02 12:00:00,340.5320061360878,99.28234865880769,238.10120187660849,288.56099491081176
2068-07-02 00:00:00,340.5681838927139,99.32690055728294,238.03848075379815,288.57607098333204
2069-07-02 12:00:00,340.5485078230715,99.32535195908953,238.5414315781211,288.790753176945
2070-07-02 12:00:00,340.5179268834944,99.13740622954214,238.0740363504127,288.61207693743546
2071-07-02 12:00:00,340.474009448623,99.26700717601454,238.493679092835,288.77038623297943
2072-07-02 00:00:00,340.4603696465412,99.17469100833047,238.17330827624446,288.6711558253183
2073-07-02 12:00:00,340.436342678876,99.10739124665797,238.04042108659291,288.5884300275896
2074-07-02 12:00:00,340.41346787612156,99.17314895581222,238.28840478582325,288.7304810676093
2075-07-02 12:00:00,340.40422828034735,99.0094099350754,238.28315981654268,288.7789381971301
2076-07-02 00:00:00,340.4024717104033,98.76007560501061,238.44910056168916,288.80061327202895
