year,rndt,tas
1850,,
1851,,
1852,,
1853,,
1854,,
1855,,
1856,,
1857,,
1858,,
1859,,
1860,-0.17035911929334682,-0.05250466580277665
1861,-0.14787065740905803,-0.036034399372927815
1862,-0.32187827839136673,-0.1266658463497
1863,-0.4615776521079861,-0.13506296068713178
1864,0.17874098227845062,-0.2064637743223822
1865,0.15111660730385287,-0.03103246520313026
1866,-0.27967521589182337,0.026445071789889123
1867,0.18601148564526207,-0.15319576525871526
1868,0.0026492522494928985,-0.1067244454302075
1869,0.07768373083874754,-0.1372486503773113
1870,0.07685781242481937,-0.05915691344843784
1871,0.13048299997542756,-0.008493816366543191
1872,-0.4117011811424713,-0.11934415669924192
1873,0.3617262962396808,-0.16152673785740035
1874,-0.028721102093958468,0.1470776741389462
1875,-0.5611366661350274,-0.007585909306897065
1876,-0.20081447924004672,-0.21232368376456634
1877,-0.2254504145349093,-0.07180097424715844
1878,-0.3960196343771732,-0.07451597068935219
1879,-0.21475449284191464,-0.17840554939594236
1880,-0.603913197175757,-0.13023464878748806
1881,0.46916077062537437,-0.1409320475097502
1882,-0.07342530773964977,-0.048429733794497075
1883,-1.409157739382105,-0.23604975103175244
1884,-2.6242270107448795,-0.5352591380349736
1885,-0.8876677853480336,-0.5549173152472614
1886,-0.455309110451888,-0.5170642081267071
1887,-0.27534646906787924,-0.5605935549060632
1888,0.013973917562987973,-0.5659154265460226
1889,-0.26192957631375197,-0.4962874675777395
1890,-0.43586796459786115,-0.476457137265849
1891,-0.5598977407441671,-0.5567155935057523
1892,0.1491769965355445,-0.5227905266061915
1893,-0.13794946137545594,-0.445494459346681
1894,0.7670718130918459,-0.3639233278594058
1895,0.1659329700513581,-0.19983117332952816
1896,-0.5324684890998128,-0.37613498358361613
1897,0.19701295859054824,-0.2642847280577409
1898,-0.09670576324111362,-0.21771775088427603
1899,0.41301518617804805,-0.24499242235485022
1900,0.4459167655195226,-0.06721414898379408
1901,-0.27392722012765586,-0.058321790525099004
1902,-0.4227732043092705,-0.17399849784137209
1903,-1.1072274655723267,-0.3386543304996697
