year,rndt,tas
1850,0.23366737495607026,-0.026713923879185586
1851,0.21481392317637926,-0.13215513086095143
1852,0.27431651809429525,0.025820988002408285
1853,-0.22358984563379636,0.04709077940401585
1854,0.34441933932720303,-0.004644894330908755
1855,-0.08200988869256776,-0.04261089098957882
1856,-0.32376032047308456,-0.23486889393939236
1857,-0.3608090100555472,0.013570854950046396
1858,0.39640192128358365,0.1320931019135969
1859,-0.10435603213601041,0.18004945225135316
1860,0.5503400259194251,0.11775677194651735
1861,-0.019326566487222863,0.034253605249205066
1862,0.11063387542949954,-0.21896851658846117
1863,0.3771345760045932,-0.012692678142286695
1864,-0.024228519279787974,-0.12435817378053571
1865,0.9082173579900825,0.1616996516535778
1866,-0.10577488895431486,0.18722227836946104
1867,0.11928913709915889,0.06938940303956542
1868,-0.12884599359816207,-0.00557949442941208
1869,0.13378156898758675,-0.07061712019532251
1870,0.4658048983641123,0.09482809076143894
1871,-0.33407521019380226,0.16112636699500626
1872,1.0149733542191512,-0.04814946186741054
1873,0.31969220617712324,0.23134213040373197
1874,0.2771775419548703,0.3130316408093563
1875,0.04702704719626638,0.3327920753246758
1876,0.6286974877871785,0.21883708554184977
1877,0.024340027633940053,0.268834881303917
1878,0.22812401642455882,0.24852248412281597
1879,0.12949463444762443,0.3206890018131503
1880,0.3856729792567677,0.11385485463773648
1881,0.38826773509792645,0.25811602744266793
1882,0.6458884959096309,0.4693363559789532
1883,-0.7899443831907718,0.24966171786104496
1884,-2.3523326064674137,-0.037843181830851336
1885,-0.812913878617195,-0.13688690346668864
1886,-0.158734159376408,-0.027842961212002137
1887,-0.3713801924801743,-0.026191377883094447
1888,0.2134070302147535,-1.184819933541803e-05
1889,-0.05395546170480259,-0.013955458810414711
1890,0.24865025274075947,0.14807489907508398
1891,-0.30877942131087366,0.22001179369891588
1892,-0.33843816545495997,0.058458568215257856
1893,0.2090412933026613,0.0935016384292453
1894,0.06039251196048667,0.01064643825782241
1895,0.2296886412750183,0.16641807159226119
1896,0.31445219682335335,0.16802606404513654
1897,0.10687018533882053,0.10532938610890596
1898,0.1709755280213301,0.23325435667044303
1899,0.07920981237363378,0.2735790855683149
1900,0.2310803593566817,0.23275674074074004
1901,-0.013822951737424205,0.3291220794384344
1902,-0.805157676081862,0.04878552458114882
1903,-0.4878408698462664,-0.3225611055718218
1904,0.30525541932988176,0.047796699049854396
1905,0.6059052607995881,0.2250074861379403
1906,0.6660440221091761,0.397369443999537
1907,-0.27170033474000377,0.1682882967999717
1908,0.4256084724409419,0.05942375387104448
1909,0.4587911573520671,-0.023023852794722188
1910,0.13259197384682864,0.08151151679453505
1911,-0.10915009779094476,0.16130103443862254
1912,0.11441673221899862,-0.11218255228851604
1913,0.3091415720034405,0.02283199601220076
1914,0.2618253077977215,0.21538609994632907
1915,0.7173433929327047,0.3989114184639675
1916,0.17783324013731772,0.20164347465930632
1917,0.1462419993358992,0.15329107095607242
1918,0.4424767620083969,0.15441176174675775
1919,0.765504572284982,0.19952691273977052
1920,0.4519953382811366,0.31509429032217895
1921,0.38699431946925245,0.33145395441169967
1922,0.29055348005044834,0.40049527263624896
1923,-0.010160648916368586,0.2324290403556688
1924,0.1592756200811749,0.13489353245603297
1925,0.5937718826146181,-0.005381875460955143
1926,0.3283826846725333,0.10387629548546329
1927,0.2846021044284157,0.25816530321776554
1928,0.49015293874778365,0.44775148034864287
1929,0.2398547462829157,0.3962631159645298
1930,0.2574651184945367,0.4409461484100916
1931,-0.14475133506783777,0.410399696882223
1932,0.590708848279391,0.32700969032941885
1933,0.1677776399560429,0.45924534562578856
1934,0.130333400174365,0.4822459240909325
1935,0.5418329084482849,0.3283018190734879
1936,0.1792273460831808,0.42500969819599277
1937,0.24434300447209978,0.3371104035709891
1938,0.24888991573982366,0.36703201604638025
1939,-0.061673762936990784,0.37357422383644234
1940,0.557615697972139,0.4940173465070643
1941,0.16610075488593168,0.6454623526083765
1942,0.1533485964741459,0.5959776002085846
1943,0.45311310065811483,0.5259588726111701
1944,0.624504401482767,0.7916987637997863
1945,-0.024310792968279316,0.6891382902614964
1946,0.20880972016082922,0.5567671543354322
1947,0.5492155595960355,0.531053597418861
1948,0.32162707136393465,0.46952378725882227
1949,0.4838096215392369,0.7103496822290367
1950,0.30925262840766266,0.6070131075892391
1951,-0.05837191182355639,0.5939683304159757
1952,0.5695685691167114,0.43329840689187904
1953,0.3297711937024701,0.5230870374049346
1954,0.14393164413745296,0.4985472586530477
1955,0.22193925085896637,0.32915133021811016
1956,0.5060874879266919,0.5159318104927024
1957,0.979958107273049,0.6160326824954154
1958,0.3578098115844881,0.5629926480397671
1959,0.7777910506391947,0.6898532018339552
1960,0.02561504481016641,0.8244632160344167
1961,0.19801770135420327,0.6572616953096713
1962,-0.20175595719594241,0.5668926730531894
1963,-0.39368640082446404,0.4387843082417362
1964,-0.7817601128936644,0.22799441450257518
1965,-0.3158942209795015,0.48335841660804135
1966,0.14754071233939214,0.38967169089511344
1967,0.5111226787662275,0.5286372635118255
1968,-0.3114970597976594,0.36305288286570203
1969,-0.16447752870971044,0.24253922739239897
1970,0.6276918437040564,0.34837849744417326
1971,0.50395110439608,0.6683086277438974
1972,0.28600759009553656,0.6347008109999592
1973,0.6728871586355609,0.5862378019277799
1974,0.2577784815687778,0.5215002197004992
1975,0.6577218222219585,0.5314416754414992
1976,0.8610680482442064,0.756220778431782
1977,0.4624038223889926,0.7011734502166291
1978,0.7704047823342961,0.6803784938760487
1979,1.0079410179686334,0.8268487368839033
