year,rndt,tas
1850,,
1851,,
1852,,
1853,,
1854,,
1855,,
1856,,
1857,,
1858,,
1859,,
1860,,
1861,0.02435060374871867,0.06699677887687017
1862,-0.17373976421123416,-0.03735349875447014
1863,0.04915829979777442,-0.0025265154806106693
1864,-0.13056636612576966,-0.09400124609076954
1865,0.24404298022349025,0.01468319133753937
1866,-0.13484156566711647,0.004417097262958691
1867,-0.18298002844017702,-0.066541947058397
1868,-0.214921302505509,-0.14290430086562367
1869,-0.002177682627813482,-0.02068822952088567
1870,0.05568238140298121,-0.02929737679089328
1871,-0.4851646478621774,-0.041948586948151956
1872,0.04089025704040594,-0.2024933637030557
1873,-0.1390158549299123,-0.009348595277785421
1874,0.19955762052611803,-0.03270857364967128
1875,0.07973856879792862,-0.06983850317163842
1876,-0.004661030330385785,-0.041799930018612486
1877,-0.0627678458235259,0.03672463054914488
1878,-0.223723423132558,0.02013652726131454
1879,-0.5550400146533896,-0.07840079812451961
1880,0.26940274065460557,-0.25186667070805413
1881,-0.28960744434406394,-0.1826841344365988
1882,0.025784413770505665,-0.12432571732914255
1883,0.154485395343535,-0.18967405012077165
1884,-0.35177999174408114,-0.08234771380253392
1885,0.10076950434629595,-0.2096295773926471
1886,0.2836534619727935,-0.12008809899064943
1887,-0.7207097199510528,-0.13143447093376892
1888,-0.07268889990822558,-0.22897656232193242
1889,0.17684591654385073,-0.1307488106980088
1890,-0.1115277837949975,-0.09728051713631203
1891,-0.03243068534825966,-0.10824065074731948
1892,0.14247444672124487,-0.07008016803864336
1893,-0.4105886829993395,-0.08271981427246544
1894,-0.6595743131006415,-0.3208075698937023
1895,0.4263094639735705,-0.39816593628872
1896,0.5961084328979709,-0.29306769710794356
1897,-0.010916537936399351,-0.15310194659447518
1898,-0.2736345722310638,-0.07920160442283475
1899,-0.25548237238226434,-0.15091919101777762
1900,0.266943659792215,-0.08813036240734107
1901,0.11292370049282852,-0.11922743248803158
1902,-0.04949652743661659,0.10699786916761411
1903,-0.3782649283325874,-0.11434458717113216
1904,-0.2703997658730124,-0.2359370544334638
1905,-0.046361752768710573,-0.3224967747323433
