year,rndt,tas
1850,0.2519157383156525,0.005353204494628017
1851,0.32304158903236413,0.06544411781372901
1852,-0.1034358124002921,0.12931138181971846
1853,-0.03576299357337405,-0.0016275436231694585
1854,0.5140487299405138,-0.004221247574054132
1855,0.28126384010704014,0.08559957112479992
1856,-0.43202143589978165,0.06355187290404843
1857,-0.6804576822946842,-0.05474323546765163
1858,-0.10262828280465186,0.02781726520115626
1859,0.2730254250706793,0.06436726581960102
1860,0.15756816082790975,0.11321948162197941
1861,0.06175522009687882,0.05825946395123083
1862,-0.1930181409621099,-0.04624397176448838
1863,0.2714473274045375,-0.02203269354667441
1864,0.08060620861684811,0.008032304973397686
1865,0.20817646387124283,0.023919542831106356
1866,0.15678605984230104,0.05349373928604564
1867,0.12376355229063023,0.07701356553320693
1868,0.24231979603070214,0.0903203393211868
1869,0.12678916113144822,0.10790997086604079
1870,0.17287115555992044,0.04364009550978949
1871,0.509652122764706,0.06246421392589241
1872,0.3957251005795456,0.1932944844030942
1873,0.21087167778338767,0.24965713603252765
1874,-0.047478805195919446,0.22930741036996097
1875,0.14698658670319276,0.21129777267998975
1876,0.10330756491672304,0.16296931995208866
1877,0.027319051430174567,0.14045197154279662
1878,0.16905521524047487,0.22401343015991415
1879,-0.1355380033970917,0.11064124650579288
1880,0.22679101982926397,0.09840660156209538
1881,0.23027428993481608,0.19351839847542465
1882,-0.16491484274224036,0.15115320984750155
1883,-0.7354637192699016,0.08527851822619822
1884,-2.058360140581473,-0.23190368065601774
1885,-0.2914869385018619,-0.2229034323999599
1886,-0.18394065631702858,-0.15051071215673914
1887,-0.0898020762553287,-0.14312211522333768
1888,0.18447894928764869,-0.10745995214066965
1889,0.09336398595037707,-0.06929949093054688
1890,-0.05251221860027897,-0.042645728569578975
1891,-0.21518679774235494,-0.01298102235409715
1892,-0.0723012866967494,-0.05189620902138472
1893,0.45756885001072334,-0.01633952426415135
1894,0.32685778716550684,0.046666914010364734
1895,0.2946011348450185,0.1000823243104719
1896,0.138482942022155,0.09319850185226528
1897,-0.3117906815251487,0.09587647801854474
1898,-0.25548404479788617,0.07299773597444528
1899,0.05510045179004521,0.03389611882477084
1900,0.24918081987355264,0.02238079066428895
1901,0.16166278045645727,0.033356100541681144
1902,0.07433737135631872,0.06528535874061277
1903,-0.9393170386058373,-0.07573493635853197
1904,-0.018839182610905426,0.006911567756111481
1905,0.05307228078749944,0.03700356503102853
1906,0.2555418020150569,0.03471193800146466
1907,0.07598737234416149,0.06748895268207207
1908,0.23890187715009006,0.12277884046162058
1909,0.2984553433561857,0.17603413682220434
1910,0.09229235583172084,0.14451074581469356
1911,0.1684174044436702,0.13484092814808263
1912,-0.2749279682837383,0.06718371489391757
1913,0.00026298663663908427,0.052227478941836124
1914,-0.1392250148765811,0.05816460177577483
1915,0.30120068126096555,0.11917100743429501
1916,0.20739767007246002,0.15648359504742756
1917,0.06702666054769679,0.12441772110016132
1918,0.24672314123762504,0.09095395191258718
1919,0.48993016774039544,0.1590325895835349
1920,0.3142209097183681,0.2534043924948321
1921,0.011828137773109404,0.34225052423635705
1922,-0.03780373377151278,0.25042368766899015
1923,0.2902058723414157,0.1665325983758123
1924,0.49609349034262634,0.18151181560667737
1925,0.14359644547431002,0.26340700365208247
1926,0.2578921940974325,0.24445143348888793
1927,0.3987373864841345,0.28026627923641173
1928,0.0827744287995685,0.33263086897181326
1929,-0.06302643741903893,0.29528701939201485
1930,0.20663831020608966,0.2247418272678999
1931,0.47409233483905666,0.2453581742769984
1932,0.17917706056838653,0.3040890749071082
1933,0.18624762977298132,0.28384797403335826
1934,0.25629026749645617,0.2627328974818397
1935,0.27669523795702416,0.30485530924217413
1936,0.4104992238551944,0.33883474343155057
1937,0.2273036769527593,0.3774686958868358
1938,0.067899486130473,0.3738632470705795
1939,0.20405258744583393,0.325218424613405
1940,0.3226674367896507,0.3420811198099557
1941,0.17023302950338887,0.3389121583150825
1942,0.31096374949794947,0.3879941101849965
1943,0.05354747825606125,0.34816207884905453
1944,0.27481223486709183,0.3249405369039664
1945,0.3230954310741282,0.35679765813675884
1946,0.24693240133905192,0.40171686218511693
1947,-0.21696747693393803,0.3611468899557394
1948,0.13513670949679124,0.3015115479917654
1949,0.2582833018952755,0.2753931934262198
1950,0.20461121924376044,0.3081713000645777
1951,0.3468542478099792,0.4065045305489491
1952,-0.04490947356603812,0.3945196265854577
1953,0.04068749112346524,0.3363050280005154
1954,-0.006062807026582106,0.29947776616160127
1955,0.3665844234852017,0.258046412657427
1956,0.23010704850783553,0.31517529277012957
1957,0.33468100248673666,0.3151019784184257
1958,0.26924766679456125,0.36948668947385954
1959,0.13821462893454567,0.3759742371611992
1960,-0.2490039059336766,0.29622486920149527
1961,-0.18635426571265584,0.2304884618558674
1962,-0.01879158532448031,0.23504045403337842
1963,-0.5783930896474786,0.2531848334320557
1964,-1.0657738119540396,0.10532430889334705
1965,-0.4735638126475621,0.06186261963025004
1966,0.18174522485423666,0.05654578493738427
1967,0.12869449636821173,0.17182851053245826
1968,-0.18075624933397308,0.19009261475155767
1969,-0.43541831776750684,0.06794113050428904
1970,-0.1354793339385239,0.04160538279370485
1971,0.22115998596029413,0.1042444780963649
1972,0.14933005045302677,0.18157762412882333
1973,-0.026688762395858136,0.1181679679943386
1974,0.12396933291283715,0.1502135260381749
1975,-0.15381736483791997,0.11763112160185756
1976,0.10526302127157408,0.15825216005939638
1977,0.08553716645430143,0.1642536609171259
1978,0.2878104838816952,0.184099512518992
1979,0.5596267121337732,0.2863939156949925
