year,rndt,tas
1850,0.2110937372322225,0.046554588961432344
1851,0.054828923983394645,0.06481280745925963
1852,-0.20046522025511077,0.15372405918772122
1853,-0.061483461787751395,0.07949097930366851
1854,0.07778153895905682,0.02755553927465826
1855,0.19265513324455283,-0.005093120760806849
1856,-0.3458054626413147,-0.14460940384183849
1857,0.36473903548012265,-0.25634605649115605
1858,0.3838060985501836,0.08549047487790298
1859,-0.3659903394219188,0.04061877188534642
1860,-0.0745007364050636,0.05034070247851001
1861,-0.07092665570801533,-0.0002766630487869284
1862,0.07595899019474692,0.16228820409998215
1863,0.004525163589500281,0.13317200307832167
1864,0.4413396084226626,0.0071244957299777915
1865,-0.007987263525713217,0.21029355155621707
1866,-0.15881057692169698,0.02061820436417368
1867,-0.37137358005529464,-0.11539032258573674
1868,0.4013944412047052,0.06356166489454058
1869,-0.5484058391954634,0.11838664529810453
1870,0.03767959381551596,-0.14700103870814255
1871,-0.049045110272373314,0.006032758595973558
1872,-0.6081658591695002,0.0807098437071474
1873,0.1944520314393229,0.06142453823780632
1874,0.26127990208604857,-0.03397215358418985
1875,0.3394608662540139,0.13116877626782752
1876,-0.7019258091687206,0.036307641974315644
1877,-0.10029250748078766,-0.19365332995230725
1878,0.5140150979146613,0.1429248070734393
1879,0.026262397547081782,0.17070475685884645
1880,-0.26752884353922113,-0.05341956071503517
1881,0.22201801783378805,0.10089154519110366
1882,-0.4533370216706339,0.32519344814868845
1883,0.03809053216740152,0.06090110628365626
1884,-0.2750837859550158,0.01433716533436305
1885,-0.1543159634798593,-0.06675848047119122
1886,-0.2357969008144612,-0.0620868850404553
1887,0.4050571487201052,-0.05462072868395751
1888,-0.08765586114954438,0.31146973108879195
1889,-0.151575020159551,0.16519340602624766
1890,-0.10971955540421341,0.11842476135851143
1891,-0.21452046783656917,0.16024857853520302
1892,-0.473025614437572,0.1184484277907695
1893,-0.4207500185604622,-0.055245137710232456
1894,-0.23060596553904666,-0.1917052240061234
1895,-0.05634449018447066,-0.20300566349653812
1896,-0.17061423308411547,-0.11400670909591307
1897,0.18525775808754474,-0.20890069982187498
1898,-0.5310815042806739,-0.013115101771821472
1899,-0.016652509700329894,-0.07258281305804577
1900,-0.3821002366429441,-0.10551160759153315
1901,0.45247143170461845,0.08781285471877709
1902,-0.754818791170381,-0.09381005053411447
1903,0.01076256547719781,-0.060318190837454225
1904,-0.13190079071642855,0.067721169082823
1905,0.14980543175099115,-0.09928313230312351
1906,-0.08914841634748485,-0.0916816438009036
1907,-0.3460659862092891,-0.16419306248569399
1908,0.1662902620636597,-0.14757595787567368
1909,0.06949713523229128,-0.0037871966166065398
1910,-0.6604610169063209,-0.18894534575320657
1911,-0.24190289565182313,-0.3412283288829556
1912,0.21006593696156095,-0.23501128567264118
1913,0.1383957854195419,-0.0738103286481504
1914,-0.42913203103747516,-0.041340996365799285
1915,0.08506373262373404,-0.28117570252631907
1916,0.28731969347524355,-0.24686242201785308
1917,-0.06440983834568215,-0.2579719152250064
1918,-0.010399907077656437,-0.2062037188114611
1919,-0.4076322867367299,-0.25662799957401694
1920,0.08875393595599354,-0.279392898465107
1921,0.5309852911337558,-0.18485366856259353
1922,0.023928861598249057,-0.11352084137696275
1923,0.13307482628321962,0.11579327752175317
1924,-0.2092951569030686,-0.06013075574983162
1925,0.08826129405027316,-0.16553274504814416
1926,0.088453449218445,0.2156923037492954
1927,-0.6172755489066688,0.06571667583288368
1928,-0.10937174077452559,-0.014308752324798963
1929,-0.37650471639965366,0.008396928431096745
1930,-0.26804391635724595,-0.14639602105603916
1931,-0.06926891668636397,-0.19764337468490112
1932,-0.24303410953647506,-0.15231416314175306
1933,-0.2775892786701194,-0.25836465267464825
1934,-0.42072144177264015,-0.2851152802987874
1935,0.027722076071167244,-0.4228898688449121
1936,0.2213565602770989,-0.008889667598713416
1937,-0.056800166623098385,0.0843445424948944
1938,-0.3314418507994935,-0.13725963469001337
1939,-0.7372359108680993,-0.28648543392510584
1940,-0.25960321048912327,-0.2719991854649801
1941,-0.23786937748046633,-0.29024293382141525
1942,-0.08491800148227155,-0.41226322230615864
