,time,rsdt,rsut,rlut,tas
36,5586-07-02 12:00:00,340.23116747340947,100.28806439651879,239.73582746748778,286.3872305005934
37,5587-07-02 12:00:00,340.23116747340947,100.36967140878436,239.7344294113401,286.5436261106217
38,5588-07-02 12:00:00,340.23116747340947,100.7313426798596,239.62941334811217,286.3867370151169
39,5589-07-02 12:00:00,340.23116747340947,100.48552268885358,239.35509848031484,286.2904157162007
40,5590-07-02 12:00:00,340.23116747340947,100.08425928215722,239.54447142999155,286.3399707945421
41,5591-07-02 12:00:00,340.23116747340947,100.1549550265856,239.6904940511307,286.46472595527325
42,5592-07-02 12:00:00,340.23116747340947,100.33480403830784,239.82709017136688,286.5393408553038
43,5593-07-02 12:00:00,340.23116747340947,100.42346903135753,239.78919100468158,286.35119087765
44,5594-07-02 12:00:00,340.23116747340947,99.9891298066251,239.6769159149721,286.4896474334234
45,5595-07-02 12:00:00,340.23116747340947,100.07332947344825,239.96566929244247,286.52537437406266
46,5596-07-02 12:00:00,340.23116747340947,100.03842614105235,239.91095347382722,286.57617209142524
47,5597-07-02 12:00:00,340.23116747340947,100.02662675222984,240.26347485090847,286.6840083379927
48,5598-07-02 12:00:00,340.23116747340947,100.37196067888733,239.92938052942668,286.5351058994252
49,5599-07-02 12:00:00,340.23116747340947,100.63561368426345,239.81169293261635,286.4193940798822
50,5600-07-02 12:00:00,340.23116747340947,100.20278522012416,239.42036395674336,286.31547852208223
51,5601-07-02 12:00:00,340.23116747340947,99.76304738878024,239.7919858863563,286.46672458112135
52,5602-07-02 12:00:00,340.23116747340947,100.39390107803122,239.70828296355015,286.5323040652197
53,5603-07-02 12:00:00,340.23116747340947,100.29450495950829,239.96259114898453,286.5922235619351
54,5604-07-02 12:00:00,340.23116747340947,100.31935005672254,239.92869479665106,286.5286084893365
55,5605-07-02 12:00:00,340.23116747340947,99.78820548016294,240.1059431582751,286.6423124391897
56,5606-07-02 12:00:00,340.23116747340947,100.25217168848992,240.04847774906023,286.5738958780608
57,5607-07-02 12:00:00,340.23116747340947,100.08853001660937,239.79882854918893,286.56785059938085
58,5608-07-02 12:00:00,340.23116747340947,99.75906157921885,240.03592231057885,286.70510542261036
59,5609-07-02 12:00:00,340.23116747340947,100.23420978150591,240.10635987159742,286.6657085986635
60,5610-07-02 12:00:00,340.23116747340947,100.43221257948484,239.75770990317187,286.47497816707966
61,5611-07-02 12:00:00,340.23116747340947,100.27985304339357,239.62626182663575,286.5137236759611
62,5612-07-02 12:00:00,340.23116747340947,100.30389426043023,239.76976064232215,286.53797424272653
63,5613-07-02 12:00:00,340.23116747340947,100.37921547940739,239.82544382749623,286.48999868544337
64,5614-07-02 12:00:00,340.23116747340947,100.16561273703887,239.7101289511073,286.4574809385296
65,5615-07-02 12:00:00,340.23116747340947,100.30384884637698,239.87064022287356,286.5089496633448
66,5616-07-02 12:00:00,340.23116747340947,100.40548148755157,239.75292154421,286.4382707307119
67,5617-07-02 12:00:00,340.23116747340947,100.23704434401672,239.5263718148019,286.4041259675543
68,5618-07-02 12:00:00,340.23116747340947,99.91475469688696,239.90727754480523,286.5760425201108
69,5619-07-02 12:00:00,340.23116747340947,100.36523199097701,240.05102856871233,286.5392247122709
70,5620-07-02 12:00:00,340.23116747340947,100.30395270015686,239.68501493424174,286.4353389990967
71,5621-07-02 12:00:00,340.23116747340947,100.10638921998175,239.8887395660133,286.4195593585335
72,5622-07-02 12:00:00,340.23116747340947,100.61599619474875,239.80485222302886,286.4222289164201
73,5623-07-02 12:00:00,340.23116747340947,100.1556395388925,239.55976103108028,286.41730908655376
74,5624-07-02 12:00:00,340.23116747340947,100.09350656550477,239.9568354052241,286.5788160459343
75,5625-07-02 12:00:00,340.23116747340947,100.30508861206482,239.73967331617405,286.5140082794903
76,5626-07-02 12:00:00,340.23116747340947,100.48388991291252,239.576447205372,286.435405292968
77,5627-07-02 12:00:00,340.23116747340947,100.5249478675185,239.786487838817,286.4306317203768
78,5628-07-02 12:00:00,340.23116747340947,100.02050333071975,239.8893929630796,286.4458496378248
79,5629-07-02 12:00:00,340.23116747340947,100.22548444092625,239.64885881084194,286.3975915001959
80,5630-07-02 12:00:00,340.23116747340947,100.46865110132467,239.5315203072232,286.4275936629279
81,5631-07-02 12:00:00,340.23116747340947,100.24592608289771,239.76388366937897,286.44061262471246
82,5632-07-02 12:00:00,340.23116747340947,99.99260436406422,239.73618487616872,286.4926522391465
83,5633-07-02 12:00:00,340.23116747340947,99.85108260307068,240.33090220611658,286.74151613824387
84,5634-07-02 12:00:00,340.23116747340947,100.30260674174048,240.18925945650264,286.6197223253486
85,5635-07-02 12:00:00,340.23116747340947,100.20922956869528,239.8734999738341,286.47802463578984
86,5636-07-02 12:00:00,340.23116747340947,100.14297849466573,239.9072131345823,286.56404204390054
87,5637-07-02 12:00:00,340.23116747340947,100.45293628377499,239.7136605207728,286.4882795651701
88,5638-07-02 12:00:00,340.23116747340947,100.36702053377066,239.88792946777994,286.5285852493008
89,5639-07-02 12:00:00,340.23116747340947,100.17304045764497,239.95828406977816,286.52151143000873
90,5640-07-02 12:00:00,340.23116747340947,99.99713586454301,239.92908111345574,286.5720471936898
91,5641-07-02 12:00:00,340.23116747340947,100.1600286540521,239.78069794955752,286.5198172590322
92,5642-07-02 12:00:00,340.23116747340947,100.06606387774292,239.98331629108625,286.49621941578556
93,5643-07-02 12:00:00,340.23116747340947,100.29204173996011,239.80245041764306,286.4313922872512
94,5644-07-02 12:00:00,340.23116747340947,100.02831281658398,239.9866049164459,286.61873197217767
95,5645-07-02 12:00:00,340.23116747340947,100.42009175630504,239.92069697620147,286.53061903879194
96,5646-07-02 12:00:00,340.23116747340947,99.97456304435526,239.97673892279707,286.6354116527054
97,5647-07-02 12:00:00,340.23116747340947,100.2050943599012,240.01599103945637,286.67374751746075
98,5648-07-02 12:00:00,340.23116747340947,100.61719433973008,239.73023961829406,286.420811450215
99,5649-07-02 12:00:00,340.23116747340947,100.6512816859348,239.47149161782997,286.3494039476274
100,5650-07-02 12:00:00,340.23116747340947,100.39594094807173,239.7582726751605,286.41382665297107
101,5651-07-02 12:00:00,340.23116747340947,99.73404731903008,239.91644897653183,286.53828971799504
102,5652-07-02 12:00:00,340.23116747340947,100.56013036655092,239.80697753453452,286.3815804015369
103,5653-07-02 12:00:00,340.23116747340947,100.2128129113914,239.70828827532625,286.4185707636661
104,5654-07-02 12:00:00,340.23116747340947,100.20259064169073,239.67981513043878,286.43490949856556
105,5655-07-02 12:00:00,340.23116747340947,100.06923238288509,239.78375337057028,286.5032519156282
106,5656-07-02 12:00:00,340.23116747340947,100.44718008305612,239.69353465247846,286.48581057043367
107,5657-07-02 12:00:00,340.23116747340947,100.02742313985021,240.01342096105967,286.6387133352636
108,5658-07-02 12:00:00,340.23116747340947,100.46431951792998,239.75054543523132,286.42383491389273
109,5659-07-02 12:00:00,340.23116747340947,99.90172876795093,239.91978684063056,286.48056828253317
110,5660-07-02 12:00:00,340.23116747340947,101.01787093916573,239.53272194850388,286.27286617188696
111,5661-07-02 12:00:00,340.23116747340947,100.05800644842293,239.56768157821588,286.3516532354842
112,5662-07-02 12:00:00,340.23116747340947,100.41307203550606,239.62930302252266,286.4222017228217
113,5663-07-02 12:00:00,340.23116747340947,99.91062465914895,239.8835148172252,286.5773836392666
114,5664-07-02 12:00:00,340.23116747340947,100.29960119523275,240.14663597120978,286.5987660292646
115,5665-07-02 12:00:00,340.23116747340947,100.51342863881219,239.94338639298465,286.4907626746351
116,5666-07-02 12:00:00,340.23116747340947,100.84744072573706,239.51325261138564,286.31387834747323
117,5667-07-02 12:00:00,340.23116747340947,100.44110139941584,239.3674661155247,286.27413876666486
118,5668-07-02 12:00:00,340.23116747340947,100.34249698227181,239.71718970392325,286.4416167552705
119,5669-07-02 12:00:00,340.23116747340947,100.47322637670688,239.6778193576055,286.39524899331866
120,5670-07-02 12:00:00,340.23116747340947,100.23553536937162,239.69924633035586,286.36728940781035
121,5671-07-02 12:00:00,340.23116747340947,100.01799107681352,239.72000058781785,286.44504620163474
122,5672-07-02 12:00:00,340.23116747340947,100.36456798227421,239.7214591783329,286.4795701427948
123,5673-07-02 12:00:00,340.23116747340947,100.67567844705492,239.60841591226668,286.4631154720269
124,5674-07-02 12:00:00,340.23116747340947,100.55519662942578,239.61933124502153,286.363949824369
125,5675-07-02 12:00:00,340.23116747340947,100.06066173352791,239.78905370598736,286.5310797195305
126,5676-07-02 12:00:00,340.23116747340947,100.17975155949114,239.98227475511393,286.5270104924467
127,5677-07-02 12:00:00,340.23116747340947,100.59835839499412,239.50924879009588,286.3195452192006
128,5678-07-02 12:00:00,340.23116747340947,100.10357277687552,239.60073596651003,286.38081312178906
129,5679-07-02 12:00:00,340.23116747340947,100.19830290448523,240.00570323808122,286.5224129892261
130,5680-07-02 12:00:00,340.23116747340947,100.32192923215531,239.72594177353508,286.46764098306903
131,5681-07-02 12:00:00,340.23116747340947,100.3986720332192,239.90698595043477,286.4783622414874
132,5682-07-02 12:00:00,340.23116747340947,99.9164042247312,239.8943400975704,286.44939002852794
133,5683-07-02 12:00:00,340.23116747340947,100.13038740831801,239.6870806060103,286.4907646312044
134,5684-07-02 12:00:00,340.23116747340947,100.56046331571677,239.8392546341637,286.4771511072267
135,5685-07-02 12:00:00,340.23116747340947,100.69055805809359,239.77277331476364,286.42805752723973
136,5686-07-02 12:00:00,340.23116747340947,100.16768340506326,239.73752652912484,286.4151125363117
137,5687-07-02 12:00:00,340.23116747340947,100.47624249819306,239.74647670585557,286.3787675390322
138,5688-07-02 12:00:00,340.23116747340947,99.83430140923059,239.5992577293614,286.3385067717004
139,5689-07-02 12:00:00,340.23116747340947,100.69618370767841,239.61225031093855,286.36695986262487
140,5690-07-02 12:00:00,340.23116747340947,100.28846597632794,239.80021084037662,286.36352233239177
141,5691-07-02 12:00:00,340.23116747340947,100.48054458634893,239.61397335180118,286.44887398882094
142,5692-07-02 12:00:00,340.23116747340947,100.26226770137954,239.71539741584968,286.4972592205804
143,5693-07-02 12:00:00,340.23116747340947,100.3560730300914,239.7901351752378,286.56194665617375
144,5694-07-02 12:00:00,340.23116747340947,100.23243502197921,239.7992578459271,286.5171578221862
145,5695-07-02 12:00:00,340.23116747340947,100.22344606709355,239.65956049682734,286.4911976402822
146,5696-07-02 12:00:00,340.23116747340947,100.21593938486154,239.69404692483613,286.4674677449542
147,5697-07-02 12:00:00,340.23116747340947,100.25357752638469,239.8790645884587,286.5424645577078
148,5698-07-02 12:00:00,340.23116747340947,100.4781702042468,239.58193257405102,286.438298533754
149,5699-07-02 12:00:00,340.23116747340947,100.37845506627889,239.71305921238658,286.4372367413856
150,5700-07-02 12:00:00,340.23116747340947,100.38533540442701,239.57480123983564,286.44838771873214
151,5701-07-02 12:00:00,340.23116747340947,100.65428745726325,239.62247594774476,286.3583777371866
152,5702-07-02 12:00:00,340.23116747340947,100.41664681104355,239.53269736584582,286.3220110330398
153,5703-07-02 12:00:00,340.23116747340947,100.78298015329382,239.79792280203233,286.3904524092568
154,5704-07-02 12:00:00,340.23116747340947,100.46443381877317,239.45617643850224,286.35543321312883
155,5705-07-02 12:00:00,340.23116747340947,100.30151940477337,239.55366288647494,286.2883457067316
156,5706-07-02 12:00:00,340.23116747340947,100.80589654187175,239.59176815613944,286.3525677268357
157,5707-07-02 12:00:00,340.23116747340947,100.29655084289192,239.68597551286732,286.3899635984196
158,5708-07-02 12:00:00,340.23116747340947,100.47249473259195,239.76293435158698,286.46447763267463
159,5709-07-02 12:00:00,340.23116747340947,100.61823708145853,239.64948819205873,286.39136606543997
160,5710-07-02 12:00:00,340.23116747340947,100.52022527362323,239.56080863188006,286.37640466623225
161,5711-07-02 12:00:00,340.23116747340947,100.41862624690572,239.43453864827833,286.26307684829476
162,5712-07-02 12:00:00,340.23116747340947,100.21489842428583,239.60505200183113,286.4234692026229
163,5713-07-02 12:00:00,340.23116747340947,100.48211879264763,239.73881495037713,286.44567815549806
164,5714-07-02 12:00:00,340.23116747340947,99.96399111851753,239.58763160798028,286.4882144801332
165,5715-07-02 12:00:00,340.23116747340947,100.03519159307956,239.9850833994136,286.63656466235176
166,5716-07-02 12:00:00,340.23116747340947,100.23471287514514,239.83632641186162,286.5433431326347
167,5717-07-02 12:00:00,340.23116747340947,99.94689221581167,240.0122845831221,286.6925871560168
168,5718-07-02 12:00:00,340.23116747340947,100.18642341012657,239.98339802652868,286.64191613559285
169,5719-07-02 12:00:00,340.23116747340947,99.92685693764115,239.98797899622468,286.65378670325293
170,5720-07-02 12:00:00,340.23116747340947,99.84600842011771,240.20941713937006,286.7654659953971
171,5721-07-02 12:00:00,340.23116747340947,100.12944556459968,239.95726210125386,286.72483316937297
172,5722-07-02 12:00:00,340.23116747340947,100.64750302446532,239.77179145901354,286.5496657184697
173,5723-07-02 12:00:00,340.23116747340947,100.12009740542733,239.78415963581324,286.5083780864242
174,5724-07-02 12:00:00,340.23116747340947,100.09038930367552,239.83172884278142,286.58068963163254
175,5725-07-02 12:00:00,340.23116747340947,99.69376195085779,240.35261092109036,286.778313135235
176,5726-07-02 12:00:00,340.23116747340947,100.04901517522175,240.2281481796923,286.76280721403623
177,5727-07-02 12:00:00,340.23116747340947,100.28391924535042,240.09105030800254,286.6320352619287
178,5728-07-02 12:00:00,340.23116747340947,100.39254307378216,239.8907380838642,286.5095117657709
179,5729-07-02 12:00:00,340.23116747340947,100.29857669200715,239.5420691508741,286.368326888555
180,5730-07-02 12:00:00,340.23116747340947,99.97813717475098,239.6852892769069,286.454768713945
181,5731-07-02 12:00:00,340.23116747340947,100.09908685149868,239.99262837085553,286.57985612870897
182,5732-07-02 12:00:00,340.23116747340947,100.37857203986783,239.85565137639222,286.51618757888036
183,5733-07-02 12:00:00,340.23116747340947,100.08292821728837,239.93309511844743,286.61748489219934
184,5734-07-02 12:00:00,340.23116747340947,100.40351941245683,239.89872551208896,286.53698825547934
185,5735-07-02 12:00:00,340.23116747340947,100.35316254336034,239.8103314501368,286.50702154163065
186,5736-07-02 12:00:00,340.23116747340947,100.05141576755777,239.7840204603718,286.4455111939249
187,5737-07-02 12:00:00,340.23116747340947,100.20992685340865,239.83313236795087,286.5333433743695
188,5738-07-02 12:00:00,340.23116747340947,99.94004477828524,240.16501643962565,286.68019359460976
189,5739-07-02 12:00:00,340.23116747340947,100.41205203639453,239.9405664725091,286.5552366088479
190,5740-07-02 12:00:00,340.23116747340947,100.61322619972891,239.7543316689922,286.46390197790885
191,5741-07-02 12:00:00,340.23116747340947,100.43465862328067,239.64953761193422,286.4029086135917
192,5742-07-02 12:00:00,340.23116747340947,100.34182477614775,239.65316717838252,286.489192139266
193,5743-07-02 12:00:00,340.23116747340947,100.02834704230155,239.95402325473643,286.53215976181986
194,5744-07-02 12:00:00,340.23116747340947,99.98553087327274,240.01134253566985,286.60675341645197
195,5745-07-02 12:00:00,340.23116747340947,100.29925401040897,239.972817852891,286.5576595459774
196,5746-07-02 12:00:00,340.23116747340947,99.88141660176188,240.0983004924772,286.6279805901359
197,5747-07-02 12:00:00,340.23116747340947,100.01852755340046,239.94082563599568,286.72061621616035
198,5748-07-02 12:00:00,340.23116747340947,100.29276839687799,240.0929507942346,286.7154669725504
199,5749-07-02 12:00:00,340.23116747340947,100.24912788237181,239.863915122745,286.5588276412602
200,5750-07-02 12:00:00,340.23116747340947,100.34174274970223,240.10456000595522,286.6999652046495
201,5751-07-02 12:00:00,340.23116747340947,100.54483423640592,239.9682018839552,286.53074348885883
202,5752-07-02 12:00:00,340.23116747340947,100.30229050706812,239.82180683784648,286.4762069422298
203,5753-07-02 12:00:00,340.23116747340947,100.32702712437641,239.6695944332749,286.464503346542
204,5754-07-02 12:00:00,340.23116747340947,100.34662463829511,239.7648810310914,286.4261222619705
205,5755-07-02 12:00:00,340.23116747340947,100.10928594235214,239.8868203150513,286.52403733085004
206,5756-07-02 12:00:00,340.23116747340947,100.54595960638575,239.9089422172317,286.49156347160636
207,5757-07-02 12:00:00,340.23116747340947,100.06250723818202,239.95872592501362,286.45710773187585
208,5758-07-02 12:00:00,340.23116747340947,100.38393887612114,239.69227094489943,286.4881932940314
209,5759-07-02 12:00:00,340.23116747340947,100.72064107376154,239.7070951757083,286.34712946281553
210,5760-07-02 12:00:00,340.23116747340947,99.968738602052,239.537891968876,286.39713821837285
211,5761-07-02 12:00:00,340.23116747340947,100.2708012668172,239.7707169003279,286.46110801293594
212,5762-07-02 12:00:00,340.23116747340947,100.1821155680338,239.76132751231637,286.4737910428666
213,5763-07-02 12:00:00,340.23116747340947,100.1398957730611,239.90576418125553,286.62792977398897
214,5764-07-02 12:00:00,340.23116747340947,100.56365758519395,240.03338175430864,286.5958987983279
215,5765-07-02 12:00:00,340.23116747340947,100.70399156619209,239.37504763141453,286.2862864954207
216,5766-07-02 12:00:00,340.23116747340947,100.43171327663283,239.47441865534904,286.21136697019267
217,5767-07-02 12:00:00,340.23116747340947,100.58499568903278,239.3498677373697,286.2416835666871
218,5768-07-02 12:00:00,340.23116747340947,100.26258596112869,239.53577109745103,286.2988201350491
219,5769-07-02 12:00:00,340.23116747340947,100.48786846279243,239.72265019863198,286.39522059858024
220,5770-07-02 12:00:00,340.23116747340947,100.89195845231806,239.54634158409715,286.22910979142046
221,5771-07-02 12:00:00,340.23116747340947,100.51336916951625,239.44955122773845,286.2087915191996
222,5772-07-02 12:00:00,340.23116747340947,100.22327756905923,239.40982620339295,286.3444098612004
223,5773-07-02 12:00:00,340.23116747340947,100.34508212945777,239.78193051101903,286.51784692387037
224,5774-07-02 12:00:00,340.23116747340947,100.15351046868903,239.78849244038187,286.4545586280723
225,5775-07-02 12:00:00,340.23116747340947,99.97267491366422,239.6890304404491,286.519908595941
226,5776-07-02 12:00:00,340.23116747340947,100.18194413588054,239.96746983161245,286.60662398038033
227,5777-07-02 12:00:00,340.23116747340947,100.86735104027152,239.71491788664989,286.31476496708507
228,5778-07-02 12:00:00,340.23116747340947,100.63380158470778,239.47146173211482,286.22832398226313
229,5779-07-02 12:00:00,340.23116747340947,100.15927854613108,239.63300739032513,286.3076750916987
230,5780-07-02 12:00:00,340.23116747340947,100.00860141072529,239.52828150872404,286.4651580181078
231,5781-07-02 12:00:00,340.23116747340947,100.9002715677238,239.65609649057717,286.45489368481924
232,5782-07-02 12:00:00,340.23116747340947,100.336391901895,239.6988096642807,286.45999105332817
233,5783-07-02 12:00:00,340.23116747340947,100.40426265360446,239.87459082260978,286.5267569109184
234,5784-07-02 12:00:00,340.23116747340947,100.27025926626965,239.76969955144398,286.4186198475175
235,5785-07-02 12:00:00,340.23116747340947,100.24651173151655,239.74431959045742,286.43288692314036
236,5786-07-02 12:00:00,340.23116747340947,100.03439350862557,239.88316115606156,286.48742454914446
237,5787-07-02 12:00:00,340.23116747340947,100.27237433200098,239.51932933575628,286.4236520312116
238,5788-07-02 12:00:00,340.23116747340947,99.91890982160173,239.9499712532856,286.6373318714011
239,5789-07-02 12:00:00,340.23116747340947,100.3445747824311,240.15437025465675,286.65809175712405
240,5790-07-02 12:00:00,340.23116747340947,100.3054667407556,239.87429204402667,286.5351433365662
241,5791-07-02 12:00:00,340.23116747340947,99.90732386946041,239.91541995768307,286.59774042474675
242,5792-07-02 12:00:00,340.23116747340947,100.05534402345283,239.80356109110605,286.6081785263722
243,5793-07-02 12:00:00,340.23116747340947,100.37748567399558,240.15360488505976,286.6481966323884
244,5794-07-02 12:00:00,340.23116747340947,100.35018072795079,239.76179361951225,286.453204978053
245,5795-07-02 12:00:00,340.23116747340947,99.82294851741885,239.85267917469204,286.5209767380334
246,5796-07-02 12:00:00,340.23116747340947,100.4443133009188,239.7213212622629,286.4847385202757
247,5797-07-02 12:00:00,340.23116747340947,100.3571773256482,239.80487941879676,286.5117788806911
248,5798-07-02 12:00:00,340.23116747340947,99.82374226923447,239.8253688801993,286.59615987477326
249,5799-07-02 12:00:00,340.23116747340947,99.74570127232221,240.11616818986445,286.8132700096772
250,5800-07-02 12:00:00,340.23116747340947,100.19925493493032,240.246325773226,286.83202923635673
251,5801-07-02 12:00:00,340.23116747340947,100.37109768422526,239.8048082301065,286.58498152942656
252,5802-07-02 12:00:00,340.23116747340947,100.2077903343025,239.74887618376985,286.52191026122824
253,5803-07-02 12:00:00,340.23116747340947,100.350083719094,239.6579684501236,286.4239951976438
254,5804-07-02 12:00:00,340.23116747340947,99.73792331982628,240.0556748879319,286.60467030663136
255,5805-07-02 12:00:00,340.23116747340947,100.31737918491463,239.8772251317954,286.54538586529344
256,5806-07-02 12:00:00,340.23116747340947,100.24212468361735,239.9835611894633,286.52968335526197
257,5807-07-02 12:00:00,340.23116747340947,99.76395092818024,239.86837556521337,286.5666159936148
258,5808-07-02 12:00:00,340.23116747340947,100.09151529017062,240.1278062755563,286.59430543679315
259,5809-07-02 12:00:00,340.23116747340947,100.35949287807061,239.85371569096745,286.5617796804332
260,5810-07-02 12:00:00,340.23116747340947,100.17918166001897,239.99844206749495,286.6208236128728
261,5811-07-02 12:00:00,340.23116747340947,100.37867226679107,240.0021202690707,286.51505854327525
262,5812-07-02 12:00:00,340.23116747340947,100.59523790418314,239.6567863968136,286.3809889864212
263,5813-07-02 12:00:00,340.23116747340947,100.1869737304152,239.63164262550927,286.3955213285329
264,5814-07-02 12:00:00,340.23116747340947,100.06639668101262,239.9734922112651,286.53329443222736
265,5815-07-02 12:00:00,340.23116747340947,100.25157709492579,240.03746479624502,286.5691012773952
266,5816-07-02 12:00:00,340.23116747340947,100.73828625527737,239.5713573843274,286.4618635703117
267,5817-07-02 12:00:00,340.23116747340947,99.95271876748454,239.8150676280898,286.56335856389796
268,5818-07-02 12:00:00,340.23116747340947,100.37415520676467,239.90934330376726,286.5749202357877
269,5819-07-02 12:00:00,340.23116747340947,99.78417480493385,239.8882912404706,286.57801534294487
270,5820-07-02 12:00:00,340.23116747340947,100.08660717231233,240.15123367805538,286.6411429785713
271,5821-07-02 12:00:00,340.23116747340947,100.41955041256927,239.84055861180127,286.58447090873375
272,5822-07-02 12:00:00,340.23116747340947,99.93605205822031,240.0893380043038,286.54241308670987
273,5823-07-02 12:00:00,340.23116747340947,100.1407557339384,239.8700570798119,286.51511266155717
274,5824-07-02 12:00:00,340.23116747340947,100.42426676353512,239.70766828856597,286.55877505696907
275,5825-07-02 12:00:00,340.23116747340947,100.34307432747063,239.84401976556524,286.4556224587261
276,5826-07-02 12:00:00,340.23116747340947,100.61949274066579,239.6979717645494,286.4232863251886
277,5827-07-02 12:00:00,340.23116747340947,100.55759039461371,239.82633222760114,286.3991507982788
278,5828-07-02 12:00:00,340.23116747340947,100.48255018105738,239.69592272127986,286.3799441595003
279,5829-07-02 12:00:00,340.23116747340947,100.18076591708557,239.84246741543052,286.531133667388
280,5830-07-02 12:00:00,340.23116747340947,100.41332140602056,239.7374307056597,286.4377493308162
281,5831-07-02 12:00:00,340.23116747340947,100.36133880225925,239.70004809418788,286.44555487934525
282,5832-07-02 12:00:00,340.23116747340947,100.23207452934275,239.68579871151988,286.4661165397173
283,5833-07-02 12:00:00,340.23116747340947,100.22487910572198,239.78282577808434,286.52291349836185
284,5834-07-02 12:00:00,340.23116747340947,100.38987804433354,239.54242555629472,286.4224980887872
285,5835-07-02 12:00:00,340.23116747340947,99.96539756532769,240.11731770121446,286.56185912688426
286,5836-07-02 12:00:00,340.23116747340947,100.31084054627651,240.05951046092846,286.5837577560116
287,5837-07-02 12:00:00,340.23116747340947,100.13119699529945,239.8506824717756,286.51143960582914
288,5838-07-02 12:00:00,340.23116747340947,100.60112279897044,239.71366726567138,286.4095157991498
289,5839-07-02 12:00:00,340.23116747340947,100.3440826286,239.7192854719855,286.4104839223964
290,5840-07-02 12:00:00,340.23116747340947,100.17292168343765,239.6877444127052,286.30138921481773
291,5841-07-02 12:00:00,340.23116747340947,100.08022434712291,239.72055010207728,286.50663106572784
292,5842-07-02 12:00:00,340.23116747340947,100.21770756170024,240.02332076913203,286.62046894064207
293,5843-07-02 12:00:00,340.23116747340947,100.57454139145786,239.9452207657478,286.50564324950597
294,5844-07-02 12:00:00,340.23116747340947,100.47412557923703,239.67685114648603,286.37461295222556
295,5845-07-02 12:00:00,340.23116747340947,100.46297089965118,239.67665911110066,286.3166666537869
296,5846-07-02 12:00:00,340.23116747340947,99.67528632366752,239.9916259788914,286.6118404607277
