year,rndt,tas
1850,-0.2164401283421995,0.0019902592480889325
1851,0.53642300921328,0.08543349230609465
1852,0.0311228966595678,0.1226075218497158
1853,-0.6807649154854261,-0.2498214630536495
1854,0.484895046804084,-0.1963927056814896
1855,0.5845556203358484,0.10327955293217883
1856,-0.20757200399013698,0.15456520170585009
1857,-1.0494586435388413,-0.07505505579382543
1858,-0.19495298334892652,-0.13255940767294305
1859,0.4072203438552293,-0.1044856760660764
1860,0.16833022324274793,-0.015878331639385124
1861,0.7967070015918978,-0.07002813195026647
1862,-0.7716138960864498,-0.036803412980475514
1863,-0.0886201230349144,-0.18055506521676534
1864,0.5850308395310435,-0.027591567203558043
1865,0.5703296483196851,0.06376224459012292
1866,0.6504917896572948,0.35825657561059643
1867,0.13932459079528314,0.27722442312625617
1868,0.09321592769690312,0.2779215821916523
1869,0.3724007645548255,0.3455762728821128
1870,0.2419197332284284,0.15661529269402763
1871,0.6979985176169947,0.27621348611017993
1872,0.0686714473484642,0.36377053379504787
1873,0.33588421740411434,0.2423871630002168
1874,-0.38506800280293874,0.12285368401813912
1875,-0.020607095888934168,0.09014799621633074
1876,0.19446448149241746,0.14568424968069849
1877,-0.21972968820827532,0.1239104380396725
1878,-0.009228733877776563,0.16828943301601385
1879,-0.3017473244281632,0.03397439391272883
1880,-0.2943204626711662,-0.014751480816187268
1881,1.1848952884070485,0.026749644662515948
1882,0.7564251339177588,0.23501701340154568
1883,-1.4952747127878467,0.1067491421688942
1884,-2.5702662037576403,-0.46045878196281365
1885,-0.04051510050256013,-0.3696721460106005
1886,0.29176368314902845,-0.03467488895353199
1887,-0.28028007966561574,-0.11014706545370245
1888,0.48192882397206915,-0.12095562752841715
1889,-0.7245474970535923,-0.2588175772132786
1890,0.49197546533376624,-0.27500746522628106
1891,-0.1702107944650919,0.0019228053506594733
1892,-0.9458036607595659,0.008080760424661548
1893,0.08781731466167741,-0.13838433293119579
1894,0.2531605292356147,-0.103125388553849
1895,-0.3431327709877081,-0.18710193004272924
1896,0.8543494897273547,-0.09697323770586763
1897,0.28436416675370424,0.007358830080477219
1898,-0.008355169846950616,0.1502196193773102
1899,0.717225804902327,0.27240328530916713
1900,0.23710338166203826,0.23263185797435426
1901,-0.3168995983033511,0.16324224842861668
1902,-0.8012149931821995,-0.06333839449041534
1903,-0.9784484201846766,-0.4334474562975288
1904,0.7907674504600948,-0.37060446263194535
1905,0.31498707441265594,-0.28034382862591656
1906,0.09787665743043306,-0.1509847090027847
1907,0.13740954535072092,0.012689760390628635
1908,0.040238605297972185,0.21318234591649343
1909,0.23513388396436596,0.22612829117525735
1910,-0.19417723804833997,0.09614930509974329
1911,-0.615246586931633,-0.15889924135876754
1912,0.4013758062420436,-0.21389907301636413
1913,0.46309236236179174,-0.14876177741740548
1914,0.4745899769830544,0.07283653366357612
1915,-0.2823240301466967,0.18323775119216634
1916,-0.27912818008432794,0.12051715185469902
1917,-0.6068624404143037,-0.051030778010954236
1918,0.6583492019316566,-0.0717712478713679
1919,1.346455926728808,0.011681180376285738
1920,-0.10547684938380542,0.27971367611428377
1921,0.3856425787126483,0.4058557029717349
1922,-0.8704734084816153,0.4013185739534606
1923,-0.8070344466879931,0.11373232111355946
1924,0.8318131234107398,0.014733963157766539
1925,-0.05045795798355357,0.09594754331550348
1926,0.04786001675425666,-0.0004709426795557192
1927,0.7443553538709295,-0.026021243503464575
1928,1.0979167954514253,0.38958171028684774
1929,-0.27858935375353155,0.6190787202674528
1930,-1.066905699486668,0.2366981661073737
1931,-0.5576173204865,-0.22111063672656428
1932,0.3382040608915844,-0.2583883252204373
1933,0.8234073049741539,-0.043073647396170145
1934,-0.3158467605915405,0.22783529171050532
1935,-0.9965579953866808,0.004898787888521383
1936,0.6151376993744151,-0.02508559627028717
1937,0.7301140192678446,0.09871584227204266
1938,0.04941072225976484,0.21199616540650368
1939,0.08106072777873408,0.30784863076291913
1940,-0.45135350169981336,0.1556802494565659
1941,0.26559743473998765,-0.03069268839101369
1942,0.5301440721610078,0.08718817203862272
1943,-0.09542829556649224,-0.030224847415411205
1944,0.7912579462912532,0.08183268541660027
1945,0.4321076779207118,0.3143542113862168
1946,0.05499066673681341,0.2232646446109925
1947,-0.6302481842036229,0.2506753069321803
1948,-1.1819799940241467,-0.1491977283916981
1949,0.6430398056706252,-0.2868798314087826
1950,0.6584013181633424,-0.10949939651169416
1951,0.04000688231286631,0.0869721063421025
1952,-0.19914159653474428,0.14193235361011602
1953,0.11131981338306218,0.04998092038329105
1954,0.8806195582119045,0.12304396488144675
1955,0.5448664905579932,0.42891705535731717
1956,-0.4570946275733405,0.2628285108500563
1957,0.4302393146846981,0.05533258218389392
1958,0.5630818545753442,0.29597969939231916
1959,0.39175127624721995,0.03266201285094894
1960,-0.27085587449224136,0.1841482887471102
1961,-0.9227106206559625,0.1068501031707001
1962,-0.700926553504047,0.06227341568484235
1963,-1.1116202393108523,-0.09689175843999465
1964,-0.889506985829513,-0.3719232881369976
1965,0.1596176583993696,-0.44453086484548976
1966,0.6544292300354613,-0.4513728017525409
1967,0.3070975030425558,-0.257345539501614
1968,0.1833100436613364,-0.34867456424865395
1969,0.29848226764416097,-0.1803055088118981
1970,-0.3634656981279534,-0.04543613330457674
1971,0.8336250551431306,0.06915113558136454
1972,-0.24108626394829002,0.0394758500849548
1973,0.32158377327287724,-0.13529678402591117
1974,0.6248581216793667,0.33317303215233096
1975,-0.5758821102296423,0.18470780228147987
1976,-0.6382554879736944,-0.056564565093424335
1977,0.04671591787190721,-0.22564170201155775
