year,rndt,tas
1850,,
1851,,
1852,,
1853,,
1854,,
1855,,
1856,,
1857,,
1858,,
1859,,
1860,,
1861,0.5072464234762464,-0.034745383295557986
1862,-0.32749704012556435,0.04179183555908139
1863,-0.3041306200283458,-0.06029588327498914
1864,0.10771735685263195,0.141329114567327
1865,-0.7162289930214314,0.05941908681342056
1866,0.22513332780970075,-0.05735632678033653
1867,0.3683339585490586,-0.19278682576396022
1868,0.4439543714225209,0.01841683440960651
1869,-0.14653608283201436,0.1159843155723479
1870,0.3390710016665821,0.04821806994311828
1871,0.18154010370149365,0.17918313609629877
1872,0.3691748679025437,0.18537231671604104
1873,0.2797310042036685,-0.0672649114811179
1874,-0.14332318601667282,0.2522284842813747
1875,-0.3123253785644522,0.02203068364099181
1876,0.2490834050827715,-0.0006265983971616151
1877,0.07544238352404875,-0.09796910441775708
1878,-0.22424832581891962,0.06135234924954602
1879,0.4392855395861517,0.14827369868595497
1880,-1.1681299660575348,0.25192710610627955
1881,-0.3014638731023638,-0.05717872242433941
1882,0.6361883231791268,-0.02804238457417796
1883,0.9066897769703388,0.1581559332041138
1884,-0.14096396052933358,0.19205724456304551
1885,-1.686505324428751,0.14065784297036998
1886,-0.2623328229909987,0.029940933514183143
1887,-0.2966673154293318,0.011121387691389373
1888,-0.06443352456018658,0.0247972454169485
1889,0.6140131679720326,0.0852436790765978
1890,-0.4392886612422586,0.06795414579238468
1891,-0.2288096119099805,0.11601320175151386
1892,-0.3331335790922907,-0.007627638974838646
1893,0.008385980132899817,0.023019053972689107
1894,0.7667407927948915,0.06756788585852291
1895,-0.12716276146166194,0.04309544578381974
1896,0.36082451762375456,0.05783035715506912
1897,0.13473579409983927,0.2677512065225187
1898,-0.003362557943020761,0.2880901342435891
1899,-0.14267282159154604,0.3385212713906185
1900,-1.3700907660078627,0.15805984355557712
1901,-0.5110854954183708,0.028978129173026446
1902,0.5682824866933487,-0.20362580024630006
1903,0.12721686534534626,-0.12025405866074834
1904,-0.8644305960955734,-0.10643289407380507
1905,-0.07404648600137875,-0.07508812716605462
1906,0.5952877724129593,0.07649245188201803
1907,0.058047959928003934,0.24765022135426307
1908,-0.3362561673780107,0.10382246719160548
1909,0.5677000172111377,0.14176753330133351
1910,0.10230874484184938,0.2283568205168649
1911,-0.3176183356870155,0.010494583235868049
1912,0.038411333409541726,0.06557770910018235
1913,-0.11941805813060569,0.05330573218810741
1914,-0.8608937782957895,-0.0778097729563001
1915,-0.39621110503215107,-0.0023089726035436797
1916,-0.251348681933095,-0.14257850294330865
1917,0.4675200789183833,-0.262709169579864
1918,0.801907744470995,-0.03962701322012663
1919,0.3612072428236388,0.08325538434678492
1920,0.33957968534424765,0.0105313562649485
1921,0.026539559610426977,0.1432125725172
1922,-0.009316606418096285,0.10208801020985447
1923,-0.10526959739665642,0.1432529849506068
1924,-0.12815000417602107,-0.09344317615909858
1925,0.02044336084934173,-0.09543463549033504
1926,0.32649734418937726,-0.031206632819078095
1927,0.408447404696787,0.02841586412068864
1928,0.17060385945252676,0.09578534138080386
1929,-0.21519499342225856,0.17666867388101082
1930,0.2973963675473641,0.2307409350748344
1931,0.06951524473164739,0.10678203198949632
1932,-0.3066372479706416,-0.004082558556376625
1933,-0.5781864435976587,-0.11502515585260653
1934,-0.37837334064076344,-0.006612015223481649
1935,-0.3853597970424971,-0.12883545755857995
1936,0.6748595946727818,-0.1810565206471324
1937,0.49545251180310856,0.00844761346360201
1938,0.27103946797218725,-0.11756973592753184
1939,0.10516780231556311,0.04670365490591166
1940,0.03911638330109213,0.07849463622886788
1941,0.07702239685767154,-0.09502395784227247
1942,-0.1648278452464922,0.017196291017228305
1943,-0.488847694428614,-0.13951977809762184
1944,0.34564761159616353,-0.306282048122398
1945,0.5885647921836608,-0.13926326122719956
1946,0.18050006622631543,0.026919198250141108
1947,0.7778738643550156,-0.002422114535477249
1948,-0.3026341900831966,-0.035013978055928874
1949,0.5551005296630791,0.21977805097338887
1950,-0.0848737803822388,0.09518698613391052
1951,0.29534395853674766,0.11791412659221123
1952,0.02021931794435261,0.17295088340694065
1953,0.07110587022324921,0.05537761885460668
1954,-0.6176545074666677,-0.08813781553408262
1955,-0.15006150433134735,-0.15875701479257032
1956,-0.3558041054587022,-0.3736568756256702
1957,-0.34600921322802947,-0.48608241099617544
1958,0.5961262905675113,-0.4595900900945935
1959,1.212796402882418,-0.06938771262218779
1960,-0.7977293089178517,0.014599769097458193
1961,-0.09874693915924126,-0.1828429435902308
1962,0.013510986049396934,-0.3157540401468282
1963,0.5359779263495312,-0.12873443888054226
1964,-0.3647914087879798,-0.0542170154365067
1965,-1.3017636064454763,-0.011952325039601419
1966,-0.5722113950534577,-0.3271117470225704
1967,-0.0017006215279877779,-0.33243928956432
1968,0.09415256181867449,-0.341364005358173
1969,0.051955872084576527,-0.40285522645683614
1970,0.5046571411680105,-0.39015427499737143
1971,0.2397183919381689,-0.21145893728845522
1972,0.39019176932954736,-0.08128679611979805
1973,-0.027730302585680988,-0.09862282649680765
1974,-0.04933027092927489,-0.15811845675551695
1975,-0.02424506198575216,-0.19615634284230055
1976,0.09432655445100124,-0.2060786896726654
1977,-0.2101993057192857,-0.21914275601898225
1978,0.2820217221694321,-0.00493511162659388
1979,-0.36643401276380416,-0.1279461413921581
1980,0.27806411771756245,-0.19378154223801403
1981,0.35523824779956215,-0.2167375267779903
1982,0.34887250456284846,-0.11771717663822301
1983,-0.43546324605379993,-0.1859167610817849
1984,-0.3474268336498483,-0.23517231269755712
